delegado;memoria;tiempo
delegado 1: ;0.0;2.40266874E8
delegado 0: ;0.0;2.40220794E8
delegado 2: ;0.0;9.7873248E7
delegado 3: ;0.0;9.5797453E7
delegado 5: ;12.9;9.6724173E7
delegado 4: ;12.9;9.5747228E7
delegado 7: ;12.9;9.6896791E7
delegado 6: ;12.9;9.7040151E7
delegado 9: ;0.0;9.8362818E7
delegado 8: ;0.0;1.01269517E8
delegado 10: ;0.0;1.0442222E8
delegado 11: ;0.0;1.02889632E8
delegado 13: ;0.0;9.9151543E7
delegado 12: ;0.0;1.00602941E8
delegado 14: ;0.0;1.02425906E8
delegado 15: ;0.0;1.00898926E8
delegado 16: ;0.0;1.00160914E8
delegado 17: ;0.0;9.3879645E7
delegado 18: ;0.0;1.03460635E8
delegado 19: ;0.0;1.00223086E8
delegado 21: ;0.0;9.6626893E7
delegado 20: ;0.0;9.4024225E7
delegado 23: ;0.0;1.0160378E8
delegado 22: ;0.0;1.03460391E8
delegado 24: ;0.0;1.02795766E8
delegado 25: ;0.0;1.00925989E8
delegado 26: ;0.0;9.9705234E7
delegado 27: ;0.0;9.6977491E7
delegado 29: ;0.0;9.7514848E7
delegado 28: ;0.0;9.8892372E7
delegado 31: ;0.0;9.3677771E7
delegado 30: ;0.0;1.03119789E8
delegado 32: ;5.2;9.9372677E7
delegado 33: ;5.2;9.6343098E7
delegado 35: ;5.2;9.8287237E7
delegado 34: ;5.2;9.9947093E7
delegado 36: ;5.2;9.8978681E7
delegado 37: ;5.2;9.9120335E7
delegado 39: ;0.0;9.5694321E7
delegado 38: ;0.0;9.0511172E7
delegado 41: ;0.0;9.3341557E7
delegado 40: ;0.0;9.3284262E7
delegado 42: ;0.0;1.02239391E8
delegado 43: ;0.0;1.00568807E8
delegado 45: ;3.1;9.8508372E7
delegado 44: ;3.1;9.9482148E7
delegado 46: ;3.1;1.01650104E8
delegado 47: ;3.1;9.9747657E7
delegado 49: ;3.1;9.7557027E7
delegado 48: ;3.1;9.8912852E7
delegado 51: ;0.0;1.01326813E8
delegado 50: ;0.0;1.03306791E8
delegado 53: ;0.0;1.00407163E8
delegado 52: ;0.0;1.01694477E8
delegado 55: ;0.0;9.4171974E7
delegado 54: ;0.0;9.6629819E7
delegado 56: ;0.0;1.02233053E8
delegado 57: ;0.0;1.00692176E8
delegado 58: ;0.0;1.03633008E8
delegado 59: ;0.0;1.02609738E8
delegado 61: ;0.0;9.8653195E7
delegado 60: ;0.0;9.9427291E7
delegado 63: ;0.0;1.0206775E8
delegado 62: ;0.0;1.02523674E8
delegado 64: ;0.0;1.00506637E8
delegado 65: ;0.0;1.03884619E8
delegado 66: ;0.0;9.8784365E7
delegado 67: ;0.0;8.8744283E7
delegado 68: ;3.1;1.02621442E8
delegado 69: ;3.1;9.7178147E7
delegado 70: ;3.1;9.9766674E7
delegado 71: ;3.1;9.9738637E7
delegado 72: ;3.1;1.00530287E8
delegado 73: ;3.1;9.744073E7
delegado 74: ;2.7;1.00902827E8
delegado 75: ;2.7;9.5987868E7
delegado 76: ;2.7;9.93856E7
delegado 77: ;2.7;1.13414651E8
delegado 78: ;2.7;9.0937838E7
delegado 79: ;2.7;1.00174567E8
