delegado;memoria;tiempo
delegado 1: ;0.0;2.36298871E8
delegado 0: ;0.0;2.3640761E8
delegado 2: ;0.0;1.02793327E8
delegado 3: ;0.0;1.00843581E8
delegado 5: ;10.2;1.01051795E8
delegado 4: ;10.2;1.01879041E8
delegado 7: ;10.2;9.9927833E7
delegado 6: ;10.2;1.01216611E8
delegado 9: ;0.0;1.02950097E8
delegado 8: ;0.0;1.03610578E8
delegado 11: ;0.0;9.6201689E7
delegado 10: ;0.0;9.832649E7
delegado 13: ;0.0;9.9124724E7
delegado 12: ;0.0;1.00839924E8
delegado 15: ;0.0;9.7300052E7
delegado 14: ;0.0;9.9996587E7
delegado 16: ;0.0;1.05888979E8
delegado 17: ;0.0;1.04511698E8
delegado 19: ;0.0;9.4986054E7
delegado 18: ;0.0;9.6720517E7
delegado 21: ;0.0;9.9265401E7
delegado 20: ;0.0;1.01132252E8
delegado 23: ;0.0;1.02217936E8
delegado 22: ;0.0;1.04227172E8
delegado 24: ;0.0;9.9097173E7
delegado 25: ;0.0;9.7759389E7
delegado 27: ;0.0;1.00340359E8
delegado 26: ;0.0;1.00758979E8
delegado 29: ;0.0;9.8964784E7
delegado 28: ;0.0;1.02377632E8
delegado 30: ;0.0;1.02446386E8
delegado 31: ;0.0;1.01458713E8
delegado 32: ;0.0;1.01266104E8
delegado 33: ;0.0;1.00612206E8
delegado 34: ;0.0;1.02046782E8
delegado 35: ;0.0;1.01464321E8
delegado 37: ;0.0;9.9774964E7
delegado 36: ;0.0;1.04435385E8
delegado 38: ;4.1;1.00889174E8
delegado 39: ;4.1;9.8225309E7
delegado 40: ;4.1;1.02907431E8
delegado 41: ;4.1;1.02012648E8
delegado 42: ;4.1;9.972669E7
delegado 43: ;4.1;9.7779625E7
delegado 44: ;0.0;1.02160641E8
delegado 45: ;0.0;1.00718264E8
delegado 46: ;0.0;1.00693883E8
delegado 47: ;0.0;9.9256624E7
delegado 48: ;0.0;1.01243186E8
delegado 49: ;0.0;9.9294171E7
delegado 51: ;0.0;1.01411902E8
delegado 50: ;0.0;1.03173914E8
delegado 53: ;0.0;1.07880417E8
delegado 52: ;0.0;1.1540609E8
delegado 54: ;0.0;9.127332E7
delegado 55: ;0.0;1.02690927E8
delegado 56: ;27.7;1.00743132E8
delegado 57: ;27.7;1.01740313E8
delegado 58: ;27.7;1.01614264E8
delegado 59: ;27.7;9.9886385E7
delegado 60: ;27.7;1.02254021E8
delegado 61: ;27.7;9.8582247E7
delegado 62: ;2.1;1.01247086E8
delegado 63: ;2.1;9.9819581E7
delegado 64: ;2.1;1.02246219E8
delegado 65: ;2.1;1.00800183E8
delegado 66: ;2.1;1.00985479E8
delegado 67: ;2.1;1.00348648E8
delegado 68: ;3.4;9.9342689E7
delegado 69: ;3.4;9.7327115E7
delegado 70: ;3.4;9.6726124E7
delegado 71: ;3.4;9.8027336E7
delegado 72: ;3.4;9.7252753E7
delegado 73: ;3.4;9.8481066E7
delegado 74: ;5.2;9.9937585E7
delegado 75: ;5.2;1.02923522E8
delegado 76: ;5.2;9.6300432E7
delegado 77: ;5.2;8.9925053E7
delegado 78: ;5.2;1.01284877E8
delegado 79: ;5.2;8.8752573E7
