delegado;memoria;tiempo
delegado 0: ;0.0;2.38647246E8
delegado 1: ;0.0;2.38601654E8
delegado 2: ;0.0;1.05075142E8
delegado 3: ;0.0;9.9633554E7
delegado 4: ;0.0;9.5241079E7
delegado 5: ;0.0;9.3601946E7
delegado 7: ;0.0;1.04661153E8
delegado 6: ;0.0;1.0557422E8
delegado 9: ;0.0;9.9477272E7
delegado 8: ;0.0;1.00205044E8
delegado 10: ;0.0;9.9841524E7
delegado 11: ;0.0;9.9367801E7
delegado 13: ;0.0;1.00465189E8
delegado 12: ;0.0;1.01615483E8
delegado 15: ;0.0;9.3526366E7
delegado 14: ;0.0;9.7996372E7
delegado 17: ;0.0;1.01138103E8
delegado 16: ;0.0;1.02848185E8
delegado 18: ;0.0;1.03484284E8
delegado 19: ;0.0;1.01138835E8
delegado 21: ;0.0;1.00665113E8
delegado 20: ;0.0;1.02028496E8
delegado 22: ;0.0;9.9657204E7
delegado 23: ;0.0;9.8050986E7
delegado 24: ;0.0;1.03329953E8
delegado 25: ;0.0;1.01515521E8
delegado 26: ;1.4;1.0383854E8
delegado 27: ;1.4;1.03337267E8
delegado 29: ;1.4;9.9694019E7
delegado 28: ;1.4;9.9637943E7
delegado 31: ;1.4;9.8456197E7
delegado 30: ;1.4;9.9626484E7
delegado 32: ;16.3;1.01584275E8
delegado 33: ;16.3;1.01110797E8
delegado 34: ;16.3;9.8980144E7
delegado 35: ;16.3;9.9077912E7
delegado 36: ;16.3;1.01142248E8
delegado 37: ;16.3;9.2217839E7
delegado 39: ;0.0;9.6344562E7
delegado 38: ;0.0;1.02535377E8
delegado 41: ;0.0;1.00220892E8
delegado 40: ;0.0;1.01135422E8
delegado 42: ;0.0;1.03697617E8
delegado 43: ;0.0;1.17092764E8
delegado 44: ;12.1;1.01201738E8
delegado 45: ;12.1;1.01096168E8
delegado 46: ;12.1;1.01223924E8
delegado 47: ;12.1;1.01271467E8
delegado 48: ;12.1;1.01535026E8
delegado 49: ;12.1;1.00593676E8
delegado 50: ;13.5;1.03093457E8
delegado 51: ;13.5;1.02482957E8
delegado 52: ;13.5;1.00798233E8
delegado 53: ;13.5;1.01685212E8
delegado 54: ;13.5;1.03592048E8
delegado 55: ;13.5;9.9692556E7
delegado 56: ;7.6;9.9071329E7
delegado 57: ;7.6;1.02004116E8
delegado 58: ;7.6;1.02181609E8
delegado 59: ;7.6;1.03064932E8
delegado 60: ;7.6;1.0087674E8
delegado 61: ;7.6;1.02999103E8
delegado 62: ;5.1;9.9560167E7
delegado 63: ;5.1;9.8043184E7
delegado 64: ;5.1;1.0119418E8
delegado 65: ;5.1;9.9295878E7
delegado 66: ;5.1;1.026841E8
delegado 67: ;5.1;1.00589776E8
delegado 68: ;4.2;1.00730941E8
delegado 69: ;4.2;1.00681448E8
delegado 70: ;4.2;1.02504169E8
delegado 71: ;4.2;9.4917056E7
delegado 72: ;4.2;1.02265723E8
delegado 73: ;4.2;9.3652171E7
delegado 74: ;6.9;9.9975863E7
delegado 75: ;6.9;9.8404997E7
delegado 76: ;6.9;9.9773989E7
delegado 77: ;6.9;9.8615161E7
delegado 78: ;6.9;1.01566477E8
delegado 79: ;6.9;8.8028457E7
