delegado;memoria;tiempo
delegado 0: ;0.0;2.34739465E8
delegado 1: ;0.0;1.00117273E8
delegado 2: ;8.4;9.4690313E7
delegado 3: ;8.4;9.2661816E7
delegado 4: ;3.3;9.3477847E7
delegado 5: ;3.3;9.3774808E7
delegado 6: ;3.3;9.1248452E7
delegado 7: ;2.0;9.3059957E7
delegado 8: ;2.0;9.0776436E7
delegado 9: ;2.0;9.3114815E7
delegado 10: ;0.7;9.3369108E7
delegado 11: ;0.7;9.0501175E7
delegado 12: ;0.7;9.0647705E7
delegado 13: ;3.7;9.1520787E7
delegado 14: ;3.7;9.3932796E7
delegado 15: ;3.7;9.5763076E7
delegado 16: ;1.3;9.4698603E7
delegado 17: ;1.3;9.1768985E7
delegado 18: ;1.3;9.3675821E7
delegado 19: ;1.3;9.2903432E7
delegado 20: ;1.3;9.2449946E7
delegado 21: ;1.3;9.0926379E7
delegado 22: ;1.5;8.9712938E7
delegado 23: ;1.5;8.8591658E7
delegado 24: ;1.5;8.8614576E7
delegado 25: ;5.5;8.9023932E7
delegado 26: ;5.5;8.9683925E7
delegado 27: ;5.5;8.95274E7
delegado 28: ;4.8;8.9799003E7
delegado 29: ;4.8;1.01976078E8
delegado 30: ;4.8;1.02123095E8
delegado 31: ;10.3;1.03048596E8
delegado 32: ;10.3;1.01565014E8
delegado 33: ;10.3;1.02385433E8
delegado 34: ;8.9;9.084836E7
delegado 35: ;8.9;9.2594769E7
delegado 36: ;8.9;9.3360087E7
delegado 37: ;8.4;9.1363042E7
delegado 38: ;8.4;9.1478852E7
delegado 39: ;8.4;8.9625411E7
delegado 40: ;10.8;9.0777411E7
delegado 41: ;10.8;9.0774242E7
delegado 42: ;10.8;9.0347087E7
delegado 43: ;9.3;9.0217868E7
delegado 44: ;9.3;1.03595705E8
delegado 45: ;9.3;1.04111606E8
delegado 46: ;11.8;1.02523187E8
delegado 47: ;11.8;1.02199407E8
delegado 48: ;11.8;8.99409E7
delegado 49: ;11.5;9.3578541E7
delegado 50: ;11.5;1.00335482E8
