delegado;memoria;tiempo
delegado 0: ;0.0;2.24177387E8
delegado 1: ;0.0;1.03094433E8
delegado 2: ;9.1;1.02548055E8
delegado 3: ;9.1;1.00390583E8
delegado 4: ;5.3;1.02695803E8
delegado 5: ;5.3;1.02154302E8
delegado 6: ;5.3;9.963136E7
delegado 7: ;7.2;1.02482958E8
delegado 8: ;7.2;1.01156633E8
delegado 9: ;7.2;9.9294414E7
delegado 10: ;5.2;9.9990248E7
delegado 11: ;5.2;9.8519831E7
delegado 12: ;5.2;9.6933119E7
delegado 13: ;3.1;9.7224227E7
delegado 14: ;3.1;9.6219E7
delegado 15: ;3.1;9.8361599E7
delegado 16: ;2.9;9.7489248E7
delegado 17: ;2.9;9.908547E7
delegado 18: ;2.9;9.5791601E7
delegado 19: ;4.1;9.7164737E7
delegado 20: ;4.1;9.774281E7
delegado 21: ;4.1;9.2904407E7
delegado 22: ;1.9;9.2684247E7
delegado 23: ;1.9;9.1670974E7
delegado 24: ;1.9;9.0863964E7
delegado 25: ;2.3;9.2307073E7
delegado 26: ;2.3;9.2492613E7
delegado 27: ;2.3;8.9918958E7
delegado 28: ;3.6;1.05093184E8
delegado 29: ;3.6;9.2486029E7
delegado 30: ;3.6;9.2247096E7
delegado 31: ;1.6;1.04416612E8
delegado 32: ;1.6;1.02223056E8
delegado 33: ;1.6;1.03373107E8
delegado 34: ;4.9;9.0168619E7
delegado 35: ;4.9;9.053921E7
delegado 36: ;4.9;9.4493314E7
delegado 37: ;2.0;9.4626435E7
delegado 38: ;2.0;9.2308293E7
delegado 39: ;2.0;9.3494914E7
delegado 40: ;2.0;9.4514039E7
delegado 41: ;2.0;9.7644068E7
delegado 42: ;2.0;9.9963917E7
delegado 43: ;3.0;9.826505E7
delegado 44: ;3.0;1.00955734E8
delegado 45: ;3.0;1.00373273E8
delegado 46: ;5.2;1.0213943E8
delegado 47: ;5.2;1.00507368E8
delegado 48: ;5.2;1.02033617E8
delegado 49: ;5.8;1.0272506E8
delegado 50: ;5.8;1.00987917E8
delegado 51: ;5.8;9.9122286E7
delegado 52: ;3.5;9.9943437E7
delegado 53: ;3.5;1.0108154E8
delegado 54: ;3.5;1.01678386E8
delegado 55: ;8.4;1.16914052E8
delegado 56: ;8.4;1.01551361E8
delegado 57: ;8.4;9.9407787E7
delegado 58: ;7.6;1.0231863E8
delegado 59: ;7.6;9.6891671E7
delegado 60: ;7.6;1.03019096E8
delegado 61: ;10.0;9.8615649E7
delegado 62: ;10.0;9.8964784E7
delegado 63: ;10.0;1.01570378E8
delegado 64: ;7.7;9.8045135E7
delegado 65: ;7.7;1.02108222E8
delegado 66: ;7.7;9.997245E7
delegado 67: ;8.7;9.9940998E7
delegado 68: ;8.7;1.00824077E8
delegado 69: ;8.7;9.9581379E7
delegado 70: ;8.6;1.0007485E8
delegado 71: ;8.6;1.02944002E8
delegado 72: ;8.6;1.02514409E8
delegado 73: ;6.9;9.9271985E7
delegado 74: ;6.9;1.00540038E8
delegado 75: ;6.9;1.01966082E8
delegado 76: ;6.9;1.03148558E8
delegado 77: ;6.9;9.8880182E7
delegado 78: ;6.9;1.00943056E8
delegado 79: ;8.7;1.00566126E8
delegado 80: ;8.7;9.8728532E7
delegado 81: ;8.7;9.7331746E7
delegado 82: ;6.9;1.02581457E8
delegado 83: ;6.9;1.01097631E8
delegado 84: ;6.9;9.8177522E7
delegado 85: ;6.1;1.00870401E8
delegado 86: ;6.1;9.9929539E7
delegado 87: ;6.1;9.9465326E7
delegado 88: ;6.6;9.9503604E7
delegado 89: ;6.6;1.00285257E8
delegado 90: ;6.6;1.01940968E8
delegado 91: ;6.5;9.987907E7
delegado 92: ;6.5;1.00254537E8
delegado 93: ;6.5;1.01712763E8
delegado 94: ;7.3;9.7192288E7
delegado 95: ;7.3;1.02727499E8
delegado 96: ;7.3;9.8917485E7
delegado 97: ;8.6;1.01735681E8
delegado 98: ;8.6;1.01686432E8
delegado 99: ;8.6;9.8978925E7
delegado 100: ;8.6;1.02132847E8
delegado 101: ;8.6;1.00245761E8
delegado 102: ;8.6;9.9122041E7
delegado 103: ;6.6;1.00151406E8
delegado 104: ;6.6;1.01086904E8
delegado 105: ;6.6;1.0232887E8
delegado 106: ;7.6;9.9509455E7
delegado 107: ;7.6;1.02556832E8
delegado 108: ;7.6;9.9284175E7
delegado 109: ;4.5;1.00766537E8
delegado 110: ;4.5;1.02255727E8
delegado 111: ;4.5;1.03461365E8
delegado 112: ;7.2;9.985347E7
delegado 113: ;7.2;1.00583925E8
delegado 114: ;7.2;1.0054077E8
delegado 115: ;7.0;9.960576E7
delegado 116: ;7.0;1.01888794E8
delegado 117: ;7.0;1.00845045E8
delegado 118: ;7.6;1.024537E8
delegado 119: ;7.6;1.01756405E8
delegado 120: ;7.6;1.01156145E8
delegado 121: ;7.6;1.01469197E8
delegado 122: ;7.6;1.00800915E8
delegado 123: ;7.6;1.02149426E8
delegado 124: ;6.5;1.03615697E8
delegado 125: ;6.5;1.01117624E8
delegado 126: ;6.5;1.01864413E8
delegado 127: ;7.6;1.02474668E8
delegado 128: ;7.6;1.0036352E8
delegado 129: ;7.6;1.01547704E8
delegado 130: ;6.2;1.01483581E8
delegado 131: ;6.2;9.9449478E7
delegado 132: ;6.2;1.02744322E8
delegado 133: ;6.5;9.7331747E7
delegado 134: ;6.5;1.02052146E8
delegado 135: ;6.5;1.04895942E8
delegado 136: ;4.2;9.8879207E7
delegado 137: ;4.2;9.9859566E7
delegado 138: ;4.2;1.02379826E8
delegado 139: ;7.2;1.01320961E8
delegado 140: ;7.2;9.9145934E7
delegado 141: ;7.2;1.03107599E8
delegado 142: ;12.5;1.01744702E8
delegado 143: ;12.5;9.9799588E7
delegado 144: ;12.5;1.01940969E8
delegado 145: ;20.4;1.00751909E8
delegado 146: ;20.4;1.01780298E8
delegado 147: ;20.4;9.87495E7
delegado 148: ;16.3;1.0215796E8
delegado 149: ;16.3;1.01226607E8
delegado 150: ;16.3;1.02980573E8
delegado 151: ;10.8;1.13483407E8
delegado 152: ;10.8;1.04152566E8
delegado 153: ;10.8;9.9416807E7
delegado 154: ;4.5;1.0207287E8
delegado 155: ;4.5;9.9129112E7
delegado 156: ;4.5;1.01132252E8
delegado 157: ;8.0;1.01211978E8
delegado 158: ;8.0;9.5273994E7
delegado 159: ;8.0;1.00885273E8
delegado 160: ;6.8;1.00710705E8
delegado 161: ;6.8;1.01147368E8
delegado 162: ;6.8;1.00995719E8
delegado 163: ;7.0;1.0217844E8
delegado 164: ;7.0;1.02042394E8
delegado 165: ;7.0;1.03214631E8
delegado 166: ;9.6;1.00158233E8
delegado 167: ;9.6;9.9275642E7
delegado 168: ;9.6;1.01566721E8
delegado 169: ;6.2;1.00429593E8
delegado 170: ;6.2;1.02725549E8
delegado 171: ;6.2;1.0034816E8
delegado 172: ;5.5;1.00660481E8
delegado 173: ;5.5;1.02990326E8
delegado 174: ;5.5;1.0233594E8
delegado 175: ;6.3;1.01165654E8
delegado 176: ;6.3;1.00782873E8
delegado 177: ;6.3;1.00832854E8
delegado 178: ;5.8;1.03266561E8
delegado 179: ;5.8;1.02743346E8
delegado 180: ;5.8;1.01498698E8
delegado 181: ;8.3;9.4773208E7
delegado 182: ;8.3;1.01753723E8
delegado 183: ;8.3;1.0181492E8
delegado 184: ;9.7;1.00106789E8
delegado 185: ;9.7;1.02089693E8
delegado 186: ;9.7;1.00646095E8
delegado 187: ;12.4;1.00617813E8
delegado 188: ;12.4;1.03570105E8
delegado 189: ;12.4;9.9316602E7
delegado 190: ;8.3;9.9643307E7
delegado 191: ;8.3;1.02923278E8
delegado 192: ;8.3;9.3373497E7
delegado 193: ;5.1;1.01542827E8
delegado 194: ;5.1;9.152225E7
delegado 195: ;5.1;1.01437501E8
delegado 196: ;7.3;1.00610744E8
delegado 197: ;7.3;1.02742859E8
delegado 198: ;7.3;1.01396298E8
delegado 199: ;7.9;1.0174714E8
