delegado;memoria;tiempo
delegado 134: ;4.4;1.17329504E8
delegado 135: ;4.4;1.20512683E8
delegado 136: ;4.2;8.1609192E7
delegado 137: ;4.2;1.08070832E8
delegado 138: ;4.2;1.05268727E8
delegado 139: ;5.9;1.01550386E8
delegado 140: ;5.9;1.19849521E8
delegado 141: ;5.9;1.19596934E8
delegado 142: ;4.5;1.0226231E8
delegado 143: ;4.5;1.10477233E8
delegado 144: ;4.5;8.5761271E7
delegado 145: ;6.3;1.20710413E8
delegado 146: ;6.3;1.0919138E8
delegado 147: ;6.3;1.09509309E8
delegado 148: ;4.0;1.06211782E8
delegado 149: ;4.0;1.02672398E8
delegado 150: ;4.0;1.18159676E8
delegado 151: ;6.1;1.04327134E8
delegado 152: ;6.1;1.15713046E8
delegado 153: ;6.1;1.11993729E8
delegado 154: ;0.7;1.10368007E8
delegado 155: ;0.7;1.00240153E8
delegado 156: ;0.7;9.9629653E7
delegado 157: ;3.6;1.08912218E8
delegado 158: ;3.6;1.05384537E8
delegado 159: ;3.6;1.03032992E8
delegado 160: ;1.6;1.1784638E8
delegado 161: ;1.6;1.03920216E8
delegado 162: ;1.6;1.06580179E8
delegado 163: ;6.0;9.5519509E7
delegado 164: ;6.0;9.6189255E7
delegado 165: ;6.0;1.08727655E8
delegado 166: ;2.9;9.1032924E7
delegado 167: ;2.9;1.03569618E8
delegado 168: ;2.9;9.8724632E7
delegado 169: ;4.2;9.4857567E7
delegado 170: ;4.2;9.2686441E7
delegado 171: ;4.2;9.4172949E7
delegado 172: ;4.0;9.5085284E7
delegado 173: ;4.0;1.03018364E8
delegado 174: ;4.0;9.9730591E7
delegado 175: ;3.4;9.682316E7
delegado 176: ;3.4;1.22999298E8
delegado 177: ;3.4;1.05947737E8
delegado 178: ;3.6;9.7101591E7
delegado 179: ;3.6;1.09487365E8
delegado 180: ;3.6;1.05821687E8
delegado 181: ;3.7;1.03093701E8
delegado 182: ;3.7;1.0162426E8
delegado 183: ;3.7;9.7464136E7
delegado 184: ;6.4;1.08481651E8
delegado 185: ;6.4;1.07550298E8
delegado 186: ;6.4;9.628434E7
delegado 187: ;0.0;9.8155093E7
delegado 188: ;0.0;9.3732628E7
delegado 189: ;0.0;9.3332293E7
delegado 190: ;0.3;9.3420308E7
delegado 191: ;0.3;9.3617307E7
delegado 192: ;0.3;9.3522465E7
delegado 193: ;3.4;9.2437024E7
delegado 194: ;3.4;9.2551127E7
delegado 195: ;3.4;9.2146403E7
delegado 196: ;0.6;9.1995728E7
delegado 197: ;0.6;9.1008787E7
delegado 198: ;0.6;9.2364612E7
delegado 199: ;2.1;9.0266387E7
