delegado;memoria;tiempo
delegado 148: ;1.4;9.0644779E7
delegado 149: ;1.4;9.1298676E7
delegado 150: ;1.4;9.0419011E7
delegado 151: ;2.7;8.9848253E7
delegado 152: ;2.7;8.8800602E7
delegado 153: ;2.7;9.0947346E7
delegado 154: ;1.0;9.4016423E7
delegado 155: ;1.0;9.264865E7
delegado 156: ;1.0;9.2384361E7
delegado 157: ;1.7;9.3865018E7
delegado 158: ;1.7;9.4166854E7
delegado 159: ;1.7;9.2389969E7
delegado 160: ;1.0;9.2996567E7
delegado 161: ;1.0;9.0145701E7
delegado 162: ;1.0;9.2341207E7
delegado 163: ;1.7;9.3126274E7
delegado 164: ;1.7;9.3172841E7
delegado 165: ;1.7;9.135329E7
delegado 166: ;7.5;9.3432499E7
delegado 167: ;7.5;9.3691181E7
delegado 168: ;7.5;9.4024469E7
delegado 169: ;6.2;9.8240913E7
delegado 170: ;6.2;9.5404919E7
delegado 171: ;6.2;9.6022001E7
delegado 172: ;6.9;9.7696486E7
delegado 173: ;6.9;9.6307015E7
delegado 174: ;6.9;9.5644584E7
delegado 175: ;6.2;9.6372355E7
delegado 176: ;6.2;9.1965984E7
delegado 177: ;6.2;9.2585504E7
delegado 178: ;4.8;9.405397E7
delegado 179: ;4.8;9.2392163E7
delegado 180: ;4.8;9.235608E7
delegado 181: ;5.8;8.9742683E7
delegado 182: ;5.8;8.9786813E7
delegado 183: ;5.8;8.9890676E7
delegado 184: ;5.9;9.0009167E7
delegado 185: ;5.9;9.004452E7
delegado 186: ;5.9;9.0209335E7
delegado 187: ;4.8;9.2223691E7
delegado 188: ;4.8;9.2000605E7
delegado 189: ;4.8;9.2627683E7
delegado 190: ;3.1;9.2909527E7
delegado 191: ;3.1;9.2335843E7
delegado 192: ;3.1;9.0830806E7
delegado 193: ;8.2;9.0947835E7
delegado 194: ;8.2;9.1102898E7
delegado 195: ;8.2;9.1446669E7
delegado 196: ;3.4;9.1108993E7
delegado 197: ;3.4;9.2886853E7
delegado 198: ;3.4;8.9539102E7
delegado 199: ;3.7;8.9259696E7
