delegado;memoria;tiempo
delegado 0: ;0.0;2.34098246E8
delegado 1: ;0.0;1.01140785E8
delegado 2: ;10.3;1.05103424E8
delegado 3: ;10.3;9.0128147E7
delegado 4: ;2.5;9.5649948E7
delegado 5: ;2.5;9.5781361E7
delegado 6: ;2.5;9.6697354E7
delegado 7: ;3.0;1.041906E8
delegado 8: ;3.0;8.819498E7
delegado 9: ;3.0;1.0374516E8
delegado 10: ;2.8;9.9890042E7
delegado 11: ;2.8;1.04113556E8
delegado 12: ;2.8;1.01787369E8
delegado 13: ;2.1;1.00754104E8
delegado 14: ;2.1;1.00678279E8
delegado 15: ;2.1;1.01929266E8
delegado 16: ;4.8;9.8171671E7
delegado 17: ;4.8;1.00603673E8
delegado 18: ;4.8;1.01161509E8
delegado 19: ;2.7;9.4002039E7
delegado 20: ;2.7;1.01689113E8
delegado 21: ;2.7;9.9084983E7
delegado 22: ;3.0;1.00609037E8
delegado 23: ;3.0;9.8335755E7
delegado 24: ;3.0;9.988931E7
delegado 25: ;3.5;9.8808259E7
delegado 26: ;3.5;9.7441705E7
delegado 27: ;3.5;1.01855391E8
delegado 28: ;11.1;1.01614752E8
delegado 29: ;11.1;1.02593159E8
delegado 30: ;11.1;1.03328002E8
delegado 31: ;7.6;9.9614537E7
delegado 32: ;7.6;1.04407835E8
delegado 33: ;7.6;1.01105677E8
delegado 34: ;5.2;9.408469E7
delegado 35: ;5.2;1.00861379E8
delegado 36: ;5.2;9.9495071E7
delegado 37: ;3.1;9.9069866E7
delegado 38: ;3.1;1.02539765E8
delegado 39: ;3.1;1.00694126E8
delegado 40: ;3.4;1.0065536E8
delegado 41: ;3.4;1.00766537E8
delegado 42: ;3.4;9.5816226E7
delegado 43: ;3.1;1.0223866E8
delegado 44: ;3.1;1.0089917E8
delegado 45: ;3.1;9.8842148E7
delegado 46: ;0.7;1.016857E8
delegado 47: ;0.7;9.8466925E7
delegado 48: ;0.7;8.7671277E7
delegado 49: ;11.0;1.02455895E8
delegado 50: ;11.0;1.01264884E8
delegado 51: ;11.0;1.01919758E8
delegado 52: ;10.3;1.00033158E8
delegado 53: ;10.3;1.02082378E8
delegado 54: ;10.3;1.05272872E8
delegado 55: ;12.1;9.7159129E7
delegado 56: ;12.1;1.00866012E8
delegado 57: ;12.1;1.01704717E8
delegado 58: ;11.7;1.00003901E8
delegado 59: ;11.7;1.01068374E8
delegado 60: ;11.7;9.7783526E7
delegado 61: ;10.4;1.0075581E8
delegado 62: ;10.4;9.9814461E7
delegado 63: ;10.4;1.03535972E8
delegado 64: ;12.1;9.6596417E7
delegado 65: ;12.1;1.01459445E8
delegado 66: ;12.1;1.01723734E8
delegado 67: ;10.4;1.02585601E8
delegado 68: ;10.4;9.8590292E7
delegado 69: ;10.4;1.01215879E8
delegado 70: ;11.4;1.02485396E8
delegado 71: ;11.4;1.02501975E8
delegado 72: ;11.4;9.9118872E7
delegado 73: ;8.7;1.00315246E8
delegado 74: ;8.7;1.00118979E8
delegado 75: ;8.7;1.00331581E8
delegado 76: ;12.1;1.01232458E8
delegado 77: ;12.1;1.01195399E8
delegado 78: ;12.1;1.0032061E8
delegado 79: ;9.7;1.01546728E8
delegado 80: ;9.7;9.9576259E7
delegado 81: ;9.7;9.9521158E7
delegado 82: ;10.7;1.01051064E8
delegado 83: ;10.7;1.00899901E8
delegado 84: ;10.7;1.01693014E8
delegado 85: ;11.4;1.02067506E8
delegado 86: ;11.4;9.364315E7
delegado 87: ;11.4;9.8436205E7
delegado 88: ;11.1;1.00730454E8
delegado 89: ;11.1;1.00655117E8
delegado 90: ;11.1;1.01173944E8
delegado 91: ;10.3;1.01547216E8
delegado 92: ;10.3;1.00723139E8
delegado 93: ;10.3;1.02205259E8
