delegado;memoria;tiempo
delegado 0: ;0.0;2.52914988E8
delegado 1: ;0.0;2.52950828E8
delegado 3: ;0.0;1.02188923E8
delegado 2: ;0.0;1.03353359E8
delegado 5: ;11.4;1.0171325E8
delegado 4: ;11.4;1.0311857E8
delegado 6: ;11.4;1.01243185E8
delegado 7: ;11.4;9.9702552E7
delegado 9: ;0.0;9.6396249E7
delegado 8: ;0.0;9.8159968E7
delegado 10: ;0.0;9.7212767E7
delegado 11: ;0.0;9.6296043E7
delegado 13: ;0.0;9.8906026E7
delegado 12: ;0.0;9.9578941E7
delegado 14: ;0.0;1.0642853E8
delegado 15: ;0.0;1.04070647E8
delegado 17: ;0.0;9.9076693E7
delegado 16: ;0.0;1.02227202E8
delegado 19: ;0.0;1.0025283E8
delegado 18: ;0.0;1.0180346E8
delegado 20: ;6.2;9.8855801E7
delegado 21: ;6.2;9.71623E7
delegado 23: ;6.2;1.01070325E8
delegado 22: ;6.2;1.02950829E8
delegado 24: ;6.2;9.3969368E7
delegado 25: ;6.2;1.00106057E8
delegado 26: ;0.0;9.8074879E7
delegado 27: ;0.0;9.9883459E7
delegado 28: ;0.0;1.0304055E8
delegado 29: ;0.0;1.01631818E8
delegado 30: ;0.0;1.02936687E8
delegado 31: ;0.0;1.0074362E8
delegado 32: ;14.6;8.9302607E7
delegado 33: ;14.6;1.03274364E8
delegado 35: ;14.6;8.8001151E7
delegado 34: ;14.6;1.0207287E8
delegado 36: ;14.6;8.8727703E7
delegado 37: ;14.6;1.03228284E8
delegado 39: ;0.0;8.7726621E7
delegado 38: ;0.0;9.593935E7
delegado 40: ;0.0;1.01880991E8
delegado 41: ;0.0;1.01904397E8
delegado 43: ;0.0;1.00342309E8
delegado 42: ;0.0;1.01756649E8
delegado 45: ;0.0;1.02862569E8
delegado 44: ;0.0;1.03433327E8
delegado 46: ;0.0;1.02582188E8
delegado 47: ;0.0;9.9693531E7
delegado 48: ;0.0;1.01234164E8
delegado 49: ;0.0;1.02583407E8
delegado 50: ;0.0;1.03159774E8
delegado 51: ;0.0;1.02022401E8
delegado 52: ;0.0;1.045963E8
delegado 53: ;0.0;1.02521724E8
delegado 54: ;0.0;9.7895191E7
delegado 55: ;0.0;9.7552394E7
delegado 57: ;0.0;1.03010562E8
delegado 56: ;0.0;1.04746242E8
delegado 59: ;0.0;9.4906816E7
delegado 58: ;0.0;1.00925501E8
delegado 60: ;0.0;1.02172832E8
delegado 61: ;0.0;1.00960123E8
delegado 62: ;0.0;1.0182906E8
delegado 63: ;0.0;1.00792382E8
delegado 64: ;0.0;1.00377173E8
delegado 65: ;0.0;9.96967E7
delegado 67: ;0.0;1.04540955E8
delegado 66: ;0.0;1.06112309E8
delegado 69: ;0.0;1.00879177E8
delegado 68: ;0.0;1.02682638E8
delegado 71: ;0.0;1.00234789E8
delegado 70: ;0.0;1.01979247E8
delegado 72: ;0.0;9.9854446E7
delegado 73: ;0.0;9.8389881E7
delegado 74: ;0.0;9.9764967E7
delegado 75: ;0.0;9.7533377E7
delegado 77: ;0.0;9.972742E7
delegado 76: ;0.0;1.02482714E8
delegado 78: ;0.0;9.8371595E7
delegado 79: ;0.0;1.02803811E8
delegado 80: ;1.0;1.02070431E8
delegado 81: ;1.0;1.03225358E8
delegado 82: ;1.0;1.01317303E8
delegado 83: ;1.0;1.00698514E8
delegado 85: ;1.0;9.3579517E7
delegado 84: ;1.0;1.0415915E8
delegado 87: ;0.0;9.3630716E7
delegado 86: ;0.0;1.0359473E8
delegado 89: ;0.0;1.03466242E8
delegado 88: ;0.0;1.03775148E8
delegado 91: ;0.0;9.8951862E7
delegado 90: ;0.0;9.8953081E7
