delegado;memoria;tiempo
delegado 1: ;0.0;2.49636235E8
delegado 0: ;0.0;2.49844693E8
delegado 2: ;0.0;9.4711768E7
delegado 3: ;0.0;9.459474E7
delegado 4: ;0.0;9.1988414E7
delegado 5: ;0.0;9.2403622E7
delegado 6: ;0.0;8.8871064E7
delegado 7: ;0.0;8.8557036E7
delegado 8: ;5.4;8.8894713E7
delegado 9: ;5.4;8.8877891E7
delegado 10: ;5.4;8.805162E7
delegado 11: ;5.4;8.8070392E7
delegado 12: ;5.4;8.8821571E7
delegado 13: ;5.4;8.8788656E7
delegado 15: ;0.0;9.1324521E7
delegado 14: ;0.0;9.1185793E7
delegado 16: ;0.0;1.02847941E8
delegado 17: ;0.0;9.3405192E7
delegado 18: ;0.0;1.02451506E8
delegado 19: ;0.0;1.03137343E8
delegado 21: ;4.0;1.01370942E8
delegado 20: ;4.0;1.01018881E8
delegado 22: ;4.0;1.0623275E8
delegado 23: ;4.0;1.06260301E8
delegado 24: ;4.0;9.9852251E7
delegado 25: ;4.0;1.00160183E8
delegado 26: ;0.0;1.00454705E8
delegado 27: ;0.0;1.00465921E8
delegado 28: ;0.0;1.00497859E8
delegado 29: ;0.0;1.00511757E8
delegado 30: ;0.0;1.02701899E8
delegado 31: ;0.0;1.01858318E8
delegado 32: ;3.9;1.04219127E8
delegado 33: ;3.9;1.02753342E8
delegado 34: ;3.9;1.03046158E8
delegado 35: ;3.9;1.00582949E8
delegado 36: ;3.9;9.8985507E7
delegado 37: ;3.9;9.7667229E7
delegado 38: ;6.6;9.8513492E7
delegado 39: ;6.6;9.8714879E7
delegado 40: ;6.6;9.9033051E7
delegado 41: ;6.6;9.9770087E7
delegado 42: ;6.6;9.9183238E7
delegado 43: ;6.6;9.9054018E7
delegado 44: ;3.5;9.8777538E7
delegado 45: ;3.5;9.9059383E7
delegado 46: ;3.5;9.3990823E7
delegado 47: ;3.5;9.1565892E7
delegado 48: ;3.5;9.2195652E7
delegado 49: ;3.5;9.1948673E7
delegado 50: ;10.7;9.0986113E7
delegado 51: ;10.7;9.0833488E7
delegado 52: ;10.7;9.2250021E7
delegado 53: ;10.7;9.2508948E7
delegado 54: ;10.7;9.1997679E7
delegado 55: ;10.7;9.163489E7
delegado 56: ;6.6;9.1992803E7
delegado 57: ;6.6;9.0849823E7
delegado 58: ;6.6;8.9468397E7
delegado 59: ;6.6;8.9361609E7
delegado 60: ;6.6;9.0140093E7
delegado 61: ;6.6;8.9869952E7
delegado 62: ;7.9;8.9497411E7
delegado 63: ;7.9;8.9472786E7
delegado 64: ;7.9;9.3019973E7
delegado 65: ;7.9;9.2956339E7
delegado 66: ;7.9;9.2915134E7
delegado 67: ;7.9;9.129892E7
delegado 68: ;2.7;8.8933723E7
delegado 69: ;2.7;8.9481807E7
delegado 70: ;2.7;1.06880553E8
delegado 71: ;2.7;1.02820634E8
delegado 72: ;2.7;9.032295E7
delegado 73: ;2.7;8.9915301E7
delegado 74: ;5.4;8.937892E7
delegado 75: ;5.4;8.8610188E7
delegado 76: ;5.4;9.0873473E7
delegado 77: ;5.4;9.0451438E7
delegado 78: ;5.4;9.0956124E7
delegado 79: ;5.4;9.08074E7
delegado 80: ;4.9;9.1929168E7
delegado 81: ;4.9;9.3203074E7
delegado 82: ;4.9;9.2181268E7
delegado 83: ;4.9;9.23395E7
delegado 84: ;4.9;9.5139167E7
delegado 85: ;4.9;9.2981451E7
delegado 86: ;4.1;9.2373877E7
delegado 87: ;4.1;9.1723149E7
delegado 88: ;4.1;9.1802631E7
delegado 89: ;4.1;9.279323E7
delegado 91: ;4.1;8.774832E7
delegado 90: ;4.1;8.3278801E7
delegado 92: ;30.7;9.1720468E7
delegado 93: ;30.7;9.1895767E7
delegado 94: ;30.7;9.0500444E7
delegado 95: ;30.7;8.9954554E7
delegado 96: ;30.7;9.0189587E7
delegado 97: ;30.7;9.301851E7
delegado 98: ;4.1;9.0700612E7
delegado 99: ;4.1;1.0546475E8
delegado 100: ;4.1;8.8076732E7
delegado 101: ;4.1;8.8440009E7
delegado 102: ;4.1;8.988263E7
delegado 103: ;4.1;9.0336116E7
delegado 104: ;5.2;8.9711232E7
delegado 105: ;5.2;8.9463278E7
delegado 106: ;5.2;9.0707438E7
delegado 107: ;5.2;8.8892031E7
delegado 108: ;5.2;9.0094257E7
delegado 109: ;5.2;9.0844947E7
delegado 110: ;5.4;9.2266357E7
delegado 111: ;5.4;9.2370951E7
delegado 112: ;5.4;9.2874662E7
delegado 113: ;5.4;9.4230732E7
delegado 114: ;5.4;9.3901344E7
delegado 115: ;5.4;9.3879158E7
delegado 116: ;0.0;9.5086504E7
delegado 117: ;0.0;9.5008241E7
delegado 118: ;0.0;9.2920987E7
delegado 119: ;0.0;9.2934152E7
delegado 120: ;0.0;9.0867134E7
delegado 121: ;0.0;9.2565512E7
delegado 122: ;0.0;9.1974761E7
delegado 123: ;0.0;9.2159325E7
delegado 125: ;0.0;9.2596232E7
delegado 124: ;0.0;9.2502121E7
delegado 126: ;0.0;8.997796E7
delegado 127: ;0.0;9.0506782E7
delegado 129: ;0.0;9.2680589E7
delegado 128: ;0.0;9.2636948E7
delegado 130: ;0.0;9.1053648E7
delegado 131: ;0.0;9.1067058E7
delegado 133: ;0.0;8.9424512E7
delegado 132: ;0.0;8.9509845E7
delegado 134: ;2.0;8.9375262E7
delegado 135: ;2.0;8.9034173E7
delegado 136: ;2.0;9.0386585E7
delegado 137: ;2.0;9.0726211E7
delegado 138: ;2.0;9.0903461E7
delegado 139: ;2.0;8.8784999E7
delegado 140: ;2.1;8.8336876E7
delegado 141: ;2.1;8.8523148E7
delegado 142: ;2.1;1.00882591E8
delegado 143: ;2.1;1.02026789E8
delegado 144: ;2.1;9.9606003E7
delegado 145: ;2.1;1.00436664E8
delegado 146: ;5.1;1.02215498E8
delegado 147: ;5.1;1.00671452E8
delegado 148: ;5.1;1.02101883E8
delegado 149: ;5.1;1.01747872E8
delegado 150: ;5.1;9.18058E7
delegado 151: ;5.1;1.01388009E8
delegado 152: ;4.5;1.02562928E8
delegado 153: ;4.5;1.0031037E8
delegado 154: ;4.5;1.00463239E8
delegado 155: ;4.5;9.9838842E7
delegado 156: ;4.5;1.01551849E8
delegado 157: ;4.5;1.01750798E8
delegado 158: ;8.6;1.01541121E8
delegado 159: ;8.6;1.04546075E8
delegado 160: ;8.6;1.0197364E8
delegado 161: ;8.6;1.01480169E8
delegado 162: ;8.6;1.01998752E8
delegado 163: ;8.6;1.00104594E8
delegado 164: ;11.1;1.03302645E8
delegado 165: ;11.1;1.00541989E8
delegado 167: ;11.1;8.8994188E7
delegado 166: ;11.1;1.02707506E8
delegado 168: ;11.1;1.01444816E8
delegado 169: ;11.1;9.9379748E7
delegado 170: ;0.0;1.02763582E8
delegado 171: ;0.0;9.365144E7
delegado 173: ;0.0;1.00015604E8
delegado 172: ;0.0;1.0204922E8
delegado 175: ;0.0;8.9313578E7
delegado 174: ;0.0;1.01050576E8
delegado 177: ;0.0;9.8522026E7
delegado 176: ;0.0;1.00217966E8
delegado 178: ;0.0;1.03984826E8
delegado 179: ;0.0;1.01110553E8
delegado 180: ;0.0;9.978691E7
delegado 181: ;0.0;9.8220433E7
delegado 182: ;0.0;1.02248901E8
delegado 183: ;0.0;1.00955734E8
delegado 184: ;0.0;1.00545158E8
delegado 185: ;0.0;9.9226148E7
delegado 187: ;0.0;9.9454598E7
delegado 186: ;0.0;1.02328139E8
delegado 189: ;3.1;9.8509348E7
delegado 188: ;3.1;1.04458791E8
delegado 190: ;3.1;1.01998996E8
delegado 191: ;3.1;1.03717366E8
delegado 192: ;3.1;1.03659583E8
delegado 193: ;3.1;1.02465159E8
delegado 194: ;0.0;1.14574454E8
delegado 195: ;0.0;1.01921707E8
delegado 196: ;0.0;1.0495153E8
delegado 197: ;0.0;1.02969602E8
delegado 199: ;0.0;9.9965623E7
delegado 198: ;0.0;1.00547597E8
