delegado;memoria;tiempo
delegado 77: ;18.0;8.7335306E7
delegado 78: ;18.0;1.01952672E8
delegado 79: ;18.0;1.01520641E8
delegado 80: ;19.3;1.03952642E8
delegado 81: ;19.3;1.03631545E8
delegado 82: ;19.3;1.03247789E8
delegado 83: ;19.3;1.01175162E8
delegado 84: ;19.3;9.8728533E7
delegado 85: ;19.3;1.03517442E8
delegado 86: ;5.5;1.00719727E8
delegado 87: ;5.5;1.02768703E8
delegado 88: ;5.5;1.00967681E8
delegado 89: ;5.5;9.7944684E7
delegado 90: ;5.5;1.0484718E8
delegado 91: ;5.5;1.02362516E8
delegado 92: ;10.8;1.01069106E8
delegado 93: ;10.8;1.01741776E8
delegado 94: ;10.8;9.794566E7
delegado 95: ;10.8;9.9414613E7
delegado 96: ;10.8;1.01967056E8
delegado 97: ;10.8;9.8913828E7
delegado 98: ;5.8;1.00597333E8
delegado 99: ;5.8;1.0280698E8
delegado 100: ;5.8;9.970499E7
delegado 101: ;5.8;9.9835917E7
delegado 102: ;5.8;1.01378256E8
delegado 103: ;5.8;1.02874516E8
delegado 104: ;4.5;1.02793815E8
delegado 105: ;4.5;1.02442485E8
delegado 106: ;4.5;1.00858941E8
delegado 107: ;4.5;1.01860511E8
delegado 108: ;4.5;9.6641766E7
delegado 109: ;4.5;9.6600562E7
delegado 110: ;4.1;1.0300983E8
delegado 111: ;4.1;1.02956924E8
delegado 112: ;4.1;1.00329874E8
delegado 113: ;4.1;1.00035352E8
delegado 114: ;4.1;9.9569432E7
delegado 115: ;4.1;1.0099133E8
delegado 116: ;4.1;9.7810833E7
delegado 117: ;4.1;9.8879695E7
delegado 118: ;4.1;1.03021046E8
delegado 119: ;4.1;9.6953598E7
delegado 120: ;4.1;1.0120125E8
delegado 121: ;4.1;1.03276314E8
delegado 122: ;4.9;1.01871483E8
delegado 123: ;4.9;1.030386E8
delegado 124: ;4.9;1.00642439E8
delegado 125: ;4.9;9.8806308E7
delegado 126: ;4.9;1.02282546E8
delegado 127: ;4.9;1.02946928E8
delegado 128: ;3.8;1.02312779E8
delegado 129: ;3.8;1.01896596E8
delegado 130: ;3.8;9.7144501E7
delegado 131: ;3.8;9.9147397E7
delegado 132: ;3.8;1.00043885E8
delegado 133: ;3.8;9.9717668E7
delegado 134: ;5.8;9.9913692E7
delegado 135: ;5.8;1.0086967E8
delegado 136: ;5.8;9.8026848E7
delegado 137: ;5.8;9.9014277E7
delegado 138: ;5.8;1.03514029E8
delegado 139: ;5.8;1.03322151E8
delegado 140: ;16.2;1.00964023E8
delegado 141: ;16.2;9.9857859E7
delegado 142: ;16.2;1.00551741E8
delegado 143: ;16.2;1.007424E8
delegado 144: ;16.2;1.03219263E8
delegado 145: ;16.2;1.01721784E8
delegado 146: ;7.0;9.9793737E7
delegado 147: ;7.0;9.7338086E7
delegado 148: ;7.0;9.9832746E7
delegado 149: ;7.0;1.02027277E8
delegado 150: ;7.0;1.01115429E8
delegado 151: ;7.0;1.00196023E8
delegado 152: ;4.8;1.00080213E8
delegado 153: ;4.8;1.01429943E8
delegado 154: ;4.8;1.02001678E8
delegado 155: ;4.8;1.03312155E8
delegado 156: ;4.8;1.00479817E8
delegado 157: ;4.8;9.9421928E7
delegado 158: ;8.2;1.0026112E8
delegado 159: ;8.2;9.9181531E7
delegado 160: ;8.2;1.03049327E8
delegado 161: ;8.2;1.01416047E8
delegado 162: ;8.2;9.8671969E7
delegado 163: ;8.2;9.9636967E7
delegado 164: ;5.6;1.02526356E8
delegado 165: ;5.6;1.02032397E8
delegado 166: ;5.6;1.02446143E8
delegado 167: ;5.6;1.01738363E8
delegado 169: ;5.6;9.908742E7
delegado 168: ;5.6;1.00770195E8
delegado 170: ;0.0;1.00533455E8
delegado 171: ;0.0;9.8582978E7
delegado 172: ;0.0;9.8874331E7
delegado 173: ;0.0;9.7231785E7
delegado 175: ;0.0;1.00569052E8
delegado 174: ;0.0;1.02391773E8
delegado 176: ;0.0;1.02515141E8
delegado 177: ;0.0;1.0087869E8
delegado 179: ;0.0;9.7440243E7
delegado 178: ;0.0;9.7299076E7
delegado 181: ;0.0;9.5589726E7
delegado 180: ;0.0;9.7011869E7
delegado 182: ;0.0;1.02229395E8
delegado 183: ;0.0;9.1216269E7
delegado 185: ;0.0;1.00425935E8
delegado 184: ;0.0;1.01136397E8
delegado 186: ;0.0;1.03070539E8
delegado 187: ;0.0;1.0099645E8
delegado 188: ;0.0;1.02005578E8
delegado 189: ;0.0;1.01131277E8
delegado 191: ;0.0;1.00056076E8
delegado 190: ;0.0;1.00841631E8
delegado 193: ;0.0;1.00311589E8
delegado 192: ;0.0;1.02407864E8
delegado 194: ;0.0;9.9908816E7
delegado 195: ;0.0;9.9156906E7
delegado 197: ;0.0;1.02632169E8
delegado 196: ;0.0;1.04422952E8
delegado 199: ;0.0;1.01109578E8
delegado 198: ;0.0;1.02633632E8
