delegado;memoria;tiempo
delegado 122: ;3.8;9.2630365E7
delegado 123: ;3.8;9.4009109E7
delegado 124: ;3.8;9.4122967E7
delegado 125: ;3.8;9.4555974E7
delegado 126: ;3.8;9.4616683E7
delegado 127: ;3.8;9.2920986E7
delegado 129: ;0.3;9.3381055E7
delegado 128: ;0.3;9.4072012E7
delegado 131: ;0.3;9.0834219E7
delegado 130: ;0.3;9.085348E7
delegado 133: ;0.3;9.085665E7
delegado 132: ;0.3;9.087201E7
delegado 134: ;3.1;9.1647324E7
delegado 135: ;3.1;9.1103141E7
delegado 136: ;3.1;9.3047523E7
delegado 137: ;3.1;9.4051532E7
delegado 138: ;3.1;8.9311384E7
delegado 139: ;3.1;1.04260818E8
delegado 140: ;2.6;8.826861E7
delegado 141: ;2.6;8.8143292E7
delegado 142: ;2.6;9.0574562E7
delegado 143: ;2.6;8.9163879E7
delegado 144: ;2.6;9.1425702E7
delegado 145: ;2.6;9.1510547E7
delegado 146: ;2.3;1.06120598E8
delegado 147: ;2.3;8.9074157E7
delegado 148: ;2.3;1.04769893E8
delegado 149: ;2.3;1.04597519E8
delegado 150: ;2.3;1.03793922E8
delegado 151: ;2.3;1.0404017E8
delegado 152: ;6.5;8.7788061E7
delegado 153: ;6.5;1.03462341E8
delegado 154: ;6.5;8.7408693E7
delegado 155: ;6.5;1.0254391E8
delegado 156: ;6.5;1.03275583E8
delegado 157: ;6.5;1.02648505E8
delegado 158: ;9.5;1.03595218E8
delegado 159: ;9.5;1.01304625E8
delegado 160: ;9.5;1.0087869E8
delegado 161: ;9.5;1.00929403E8
delegado 162: ;9.5;1.00567102E8
delegado 163: ;9.5;1.01029364E8
delegado 164: ;15.5;1.01302675E8
delegado 165: ;15.5;1.01621822E8
delegado 166: ;15.5;1.01594515E8
delegado 167: ;15.5;1.02123338E8
delegado 168: ;15.5;1.01248793E8
delegado 169: ;6.4;1.00329143E8
delegado 170: ;6.4;9.9920762E7
delegado 171: ;6.4;1.00643658E8
delegado 172: ;6.4;1.00080213E8
delegado 173: ;6.4;1.00395703E8
delegado 174: ;8.9;9.9919055E7
delegado 175: ;8.9;1.00189196E8
delegado 176: ;8.9;9.994173E7
delegado 177: ;8.9;9.998147E7
delegado 178: ;8.9;1.01193936E8
delegado 179: ;8.9;1.05045885E8
delegado 180: ;7.5;9.8373546E7
delegado 181: ;7.5;9.8167039E7
delegado 182: ;7.5;9.8325271E7
delegado 183: ;7.5;9.826822E7
delegado 184: ;7.5;9.8321126E7
delegado 185: ;7.5;9.8466681E7
delegado 186: ;8.3;9.8463999E7
delegado 187: ;8.3;9.8641493E7
delegado 188: ;8.3;1.00256244E8
delegado 189: ;8.3;9.9064746E7
delegado 190: ;8.3;9.2476277E7
delegado 191: ;8.3;9.2579408E7
delegado 192: ;6.4;9.2335355E7
delegado 193: ;6.4;9.2379973E7
delegado 194: ;6.4;9.2271721E7
delegado 195: ;6.4;9.2734472E7
delegado 196: ;6.4;9.203547E7
delegado 197: ;6.4;9.2563317E7
delegado 198: ;5.5;9.3343996E7
delegado 199: ;5.5;9.303387E7
