delegado;memoria;tiempo
delegado 1: ;0.0;2.25203581E8
delegado 0: ;0.0;2.2514531E8
delegado 3: ;0.0;9.679244E7
delegado 2: ;0.0;9.641551E7
delegado 4: ;11.1;1.01886112E8
delegado 5: ;11.1;1.01031559E8
delegado 6: ;11.1;1.02631194E8
delegado 7: ;11.1;1.01466028E8
delegado 9: ;0.0;1.00496884E8
delegado 8: ;0.0;1.01529418E8
delegado 10: ;0.0;9.3113596E7
delegado 11: ;0.0;9.0327339E7
delegado 12: ;0.0;1.01932192E8
delegado 13: ;0.0;1.03305815E8
delegado 14: ;2.7;9.9777645E7
delegado 15: ;2.7;9.8958689E7
delegado 16: ;2.7;1.02936444E8
delegado 17: ;2.7;1.01343147E8
delegado 18: ;2.7;9.8629546E7
delegado 19: ;2.7;1.01839056E8
delegado 20: ;4.4;1.01216854E8
delegado 21: ;4.4;1.01542584E8
delegado 22: ;4.4;1.00136778E8
delegado 23: ;4.4;9.9647695E7
delegado 24: ;4.4;1.02455407E8
delegado 25: ;4.4;1.01271224E8
delegado 26: ;4.9;1.00006826E8
delegado 27: ;4.9;1.01481632E8
delegado 28: ;4.9;9.8582491E7
delegado 29: ;4.9;1.0096061E8
delegado 30: ;4.9;1.02730425E8
delegado 31: ;4.9;9.8374521E7
delegado 32: ;14.1;1.0175543E8
delegado 33: ;14.1;1.02291567E8
delegado 34: ;14.1;9.9539444E7
delegado 35: ;14.1;1.0229815E8
delegado 36: ;14.1;1.01215635E8
delegado 37: ;14.1;9.8500083E7
delegado 38: ;5.9;1.03588635E8
delegado 39: ;5.9;1.03053472E8
delegado 40: ;5.9;9.6792928E7
delegado 41: ;5.9;9.5946908E7
delegado 42: ;5.9;1.02133334E8
delegado 43: ;5.9;1.16951843E8
delegado 44: ;13.8;9.9299048E7
delegado 45: ;13.8;9.9791299E7
delegado 46: ;13.8;1.01535513E8
delegado 47: ;13.8;1.02195018E8
delegado 48: ;13.8;1.0095354E8
delegado 49: ;13.8;1.005632E8
delegado 50: ;6.9;9.9948556E7
delegado 51: ;6.9;1.01412877E8
delegado 52: ;6.9;1.01264153E8
delegado 53: ;6.9;1.00019017E8
delegado 54: ;6.9;9.9593813E7
delegado 55: ;6.9;1.00389852E8
delegado 56: ;4.8;1.03011049E8
delegado 57: ;4.8;1.01571354E8
delegado 58: ;4.8;1.03913389E8
delegado 59: ;4.8;9.87239E7
delegado 60: ;4.8;9.9534079E7
delegado 61: ;4.8;1.01425067E8
delegado 62: ;3.7;1.01608656E8
delegado 63: ;3.7;9.9913936E7
delegado 64: ;3.7;9.8441569E7
delegado 65: ;3.7;9.6387716E7
delegado 66: ;3.7;1.0409844E8
delegado 67: ;3.7;1.01694721E8
delegado 68: ;4.5;9.9259794E7
delegado 69: ;4.5;1.01420191E8
delegado 70: ;4.5;1.00066316E8
delegado 71: ;4.5;9.9707673E7
delegado 72: ;4.5;1.01723246E8
delegado 73: ;4.5;1.0286257E8
delegado 74: ;3.1;9.2693999E7
delegado 75: ;3.1;9.8880426E7
delegado 76: ;3.1;9.9904183E7
delegado 77: ;3.1;1.03533533E8
delegado 78: ;3.1;1.02282059E8
delegado 79: ;3.1;1.00699978E8
delegado 80: ;3.0;1.00409113E8
delegado 81: ;3.0;9.8968929E7
delegado 82: ;3.0;1.02263041E8
delegado 83: ;3.0;1.01041068E8
delegado 84: ;3.0;1.01648153E8
delegado 85: ;3.0;1.06113283E8
delegado 86: ;4.2;9.8244327E7
delegado 87: ;4.2;9.9561143E7
delegado 88: ;4.2;1.01978027E8
delegado 89: ;4.2;1.00462751E8
delegado 90: ;4.2;9.1522494E7
delegado 91: ;4.2;1.02109197E8
delegado 92: ;4.1;9.9543832E7
delegado 93: ;4.1;9.8694643E7
delegado 94: ;4.1;1.0123197E8
delegado 95: ;4.1;1.01516496E8
delegado 96: ;4.1;9.4456499E7
delegado 97: ;4.1;9.9043047E7
delegado 98: ;5.2;9.1410586E7
delegado 99: ;5.2;1.05055637E8
delegado 100: ;5.2;9.9817631E7
delegado 101: ;5.2;9.8210681E7
delegado 102: ;5.2;1.03154897E8
delegado 103: ;5.2;9.9665493E7
delegado 104: ;4.8;1.01811994E8
delegado 105: ;4.8;9.9832746E7
delegado 106: ;4.8;9.9460693E7
delegado 107: ;4.8;1.00795551E8
delegado 108: ;4.8;1.00005608E8
delegado 109: ;4.8;1.03284604E8
delegado 110: ;4.8;9.9207862E7
delegado 111: ;4.8;1.03430402E8
delegado 112: ;4.8;1.02594622E8
delegado 113: ;4.8;9.715084E7
delegado 114: ;4.8;1.01592077E8
delegado 115: ;4.8;1.01476999E8
delegado 116: ;6.9;1.00392046E8
delegado 117: ;6.9;1.0407601E8
delegado 118: ;6.9;9.9324404E7
delegado 119: ;6.9;1.01306333E8
delegado 120: ;6.9;1.00765806E8
delegado 121: ;6.9;1.02126508E8
delegado 122: ;4.2;9.9447771E7
delegado 123: ;4.2;1.02565853E8
delegado 124: ;4.2;1.02807712E8
delegado 125: ;4.2;9.7501683E7
delegado 126: ;4.2;1.00386439E8
delegado 127: ;4.2;1.00488838E8
delegado 128: ;3.0;9.9263207E7
delegado 129: ;3.0;9.9722788E7
delegado 130: ;3.0;1.02691903E8
delegado 131: ;3.0;1.03428208E8
delegado 132: ;3.0;9.7616029E7
delegado 133: ;3.0;9.3196491E7
delegado 134: ;2.1;1.00117272E8
delegado 135: ;2.1;9.837574E7
delegado 136: ;2.1;1.03078585E8
delegado 137: ;2.1;9.9986835E7
delegado 138: ;2.1;9.314968E7
delegado 139: ;2.1;9.5103814E7
delegado 140: ;1.7;9.9707672E7
delegado 141: ;1.7;1.03322639E8
delegado 142: ;1.7;1.01958523E8
delegado 143: ;1.7;1.00016823E8
delegado 144: ;1.7;1.01365822E8
delegado 145: ;1.7;1.01317547E8
delegado 146: ;2.0;1.02119437E8
delegado 147: ;2.0;1.0137216E8
delegado 148: ;2.0;1.00492983E8
delegado 149: ;2.0;9.9486293E7
delegado 150: ;2.0;9.9127892E7
delegado 151: ;2.0;1.01967788E8
delegado 152: ;2.4;9.9317577E7
delegado 153: ;2.4;1.00333775E8
delegado 154: ;2.4;9.8773637E7
delegado 155: ;2.4;9.9954407E7
delegado 156: ;2.4;9.9808853E7
delegado 157: ;2.4;1.03765152E8
delegado 158: ;2.2;1.01788831E8
delegado 159: ;2.2;9.8190932E7
delegado 160: ;2.2;9.9517745E7
delegado 161: ;2.2;9.9806659E7
delegado 162: ;2.2;9.9941729E7
delegado 163: ;4.5;1.01021075E8
delegado 164: ;4.5;9.9395596E7
delegado 165: ;4.5;1.01013029E8
delegado 166: ;4.5;1.00781167E8
delegado 167: ;4.5;9.9549684E7
delegado 168: ;4.5;1.00471041E8
delegado 169: ;2.2;9.8757302E7
delegado 170: ;2.2;1.00823833E8
delegado 171: ;2.2;9.7943221E7
delegado 172: ;2.2;1.01441403E8
delegado 173: ;2.2;1.02800642E8
delegado 174: ;2.7;9.8270414E7
delegado 175: ;2.7;1.00659018E8
delegado 176: ;2.7;1.01358752E8
delegado 177: ;2.7;9.9883703E7
delegado 178: ;2.7;9.9509699E7
delegado 179: ;2.7;1.01203933E8
delegado 180: ;3.4;1.00297692E8
delegado 181: ;3.4;1.01932192E8
delegado 182: ;3.4;9.9648426E7
delegado 183: ;3.4;1.02959118E8
delegado 184: ;3.4;1.00002195E8
delegado 185: ;3.4;9.9538468E7
delegado 186: ;4.1;9.1318426E7
delegado 187: ;4.1;1.0009411E8
delegado 188: ;4.1;1.02631194E8
delegado 189: ;4.1;1.01933411E8
delegado 190: ;4.1;1.00681204E8
delegado 191: ;4.1;1.00528335E8
delegado 192: ;9.6;1.02540741E8
delegado 193: ;9.6;1.02731156E8
delegado 194: ;9.6;1.01852222E8
delegado 195: ;9.6;1.01833692E8
delegado 196: ;9.6;1.01241235E8
delegado 197: ;9.6;1.01597685E8
delegado 198: ;10.8;1.01233677E8
delegado 199: ;10.8;1.01566233E8
