delegado;memoria;tiempo
delegado 0: ;0.0;2.32953559E8
delegado 1: ;0.0;2.33063273E8
delegado 2: ;0.0;1.06691844E8
delegado 3: ;0.0;1.0607915E8
delegado 5: ;10.0;1.01183452E8
delegado 4: ;10.0;1.0161597E8
delegado 6: ;10.0;1.02607057E8
delegado 7: ;10.0;1.02615591E8
delegado 8: ;0.0;1.03440399E8
delegado 9: ;0.0;1.0332849E8
delegado 11: ;0.0;1.00018042E8
delegado 10: ;0.0;1.00119223E8
delegado 13: ;0.0;1.01505281E8
delegado 12: ;0.0;1.01348511E8
delegado 15: ;8.0;9.6762695E7
delegado 14: ;8.0;9.6767328E7
delegado 16: ;8.0;1.00278187E8
delegado 17: ;8.0;9.9565775E7
delegado 18: ;8.0;9.9524815E7
delegado 19: ;8.0;9.6840958E7
delegado 20: ;5.7;9.7356372E7
delegado 21: ;5.7;9.6983343E7
delegado 23: ;5.7;9.7949805E7
delegado 22: ;5.7;9.7840822E7
delegado 25: ;5.7;1.00349136E8
delegado 24: ;5.7;1.00249174E8
delegado 26: ;0.0;9.7917622E7
delegado 27: ;0.0;9.7864958E7
delegado 28: ;0.0;9.9704991E7
delegado 29: ;0.0;9.8629789E7
delegado 30: ;0.0;9.4431143E7
delegado 31: ;0.0;9.4471372E7
delegado 32: ;5.8;9.9202011E7
delegado 33: ;5.8;9.8755595E7
delegado 35: ;5.8;1.14218005E8
delegado 34: ;5.8;1.14046607E8
delegado 36: ;5.8;9.378456E7
delegado 37: ;5.8;9.3858434E7
delegado 38: ;5.7;9.4857078E7
delegado 39: ;5.7;9.672393E7
delegado 40: ;5.7;9.6599099E7
delegado 41: ;5.7;9.6158535E7
delegado 42: ;5.7;9.3902808E7
delegado 43: ;5.7;9.4771258E7
delegado 44: ;2.8;9.4046168E7
delegado 45: ;2.8;9.3805284E7
delegado 46: ;2.8;9.1961839E7
delegado 47: ;2.8;9.174875E7
delegado 48: ;2.8;9.4630092E7
delegado 49: ;2.8;9.2234662E7
delegado 50: ;0.6;9.4434313E7
delegado 51: ;0.6;9.4138328E7
delegado 52: ;0.6;9.2033519E7
delegado 53: ;0.6;9.2242952E7
delegado 54: ;0.6;9.4673003E7
delegado 55: ;0.6;9.2523332E7
delegado 56: ;3.1;9.4944119E7
delegado 57: ;3.1;9.2680103E7
delegado 59: ;3.1;9.2431904E7
delegado 58: ;3.1;9.2349984E7
delegado 61: ;3.1;9.0674036E7
delegado 60: ;3.1;9.0604306E7
delegado 63: ;0.0;8.9717083E7
delegado 62: ;0.0;8.9709281E7
delegado 65: ;0.0;9.3462243E7
delegado 64: ;0.0;9.0876642E7
delegado 66: ;0.0;9.2466525E7
delegado 67: ;0.0;9.2406304E7
delegado 68: ;1.4;9.0863477E7
delegado 69: ;1.4;9.1978174E7
delegado 70: ;1.4;9.2849306E7
delegado 71: ;1.4;9.2635485E7
delegado 72: ;1.4;9.3382762E7
delegado 73: ;1.4;9.3527828E7
delegado 74: ;0.0;9.273886E7
delegado 75: ;0.0;9.2869542E7
delegado 76: ;0.0;9.296219E7
delegado 77: ;0.0;9.2951463E7
delegado 78: ;0.0;1.03537434E8
delegado 79: ;0.0;1.03434547E8
delegado 80: ;1.9;1.03629838E8
delegado 81: ;1.9;1.03947523E8
delegado 82: ;1.9;1.05597139E8
delegado 83: ;1.9;1.02624367E8
