delegado;memoria;tiempo
delegado 65: ;1.4;9.3092628E7
delegado 66: ;1.4;1.03572543E8
delegado 67: ;1.4;1.03348726E8
delegado 68: ;1.4;1.06153512E8
delegado 69: ;1.4;1.06344903E8
delegado 70: ;3.5;1.05740255E8
delegado 71: ;3.5;1.05935059E8
delegado 72: ;3.5;9.1014394E7
delegado 73: ;3.5;9.0798136E7
delegado 74: ;3.5;9.1346219E7
delegado 75: ;3.5;8.9053921E7
delegado 76: ;1.2;1.02630707E8
delegado 77: ;1.2;1.01108115E8
delegado 78: ;1.2;1.01432626E8
delegado 79: ;1.2;1.01819795E8
delegado 80: ;1.2;1.02382752E8
delegado 81: ;1.2;1.02317167E8
delegado 82: ;5.8;1.01762987E8
delegado 83: ;5.8;1.02772603E8
delegado 84: ;5.8;1.03027628E8
delegado 85: ;5.8;1.02219887E8
delegado 86: ;5.8;9.8719999E7
delegado 87: ;5.8;9.9174705E7
delegado 88: ;10.1;1.00236251E8
delegado 89: ;10.1;9.9033782E7
delegado 90: ;10.1;9.9638674E7
delegado 91: ;10.1;1.0034938E8
delegado 92: ;10.1;9.894211E7
delegado 93: ;10.1;9.9202743E7
delegado 94: ;4.9;1.00588069E8
delegado 95: ;4.9;9.9909791E7
delegado 96: ;4.9;1.14749266E8
delegado 97: ;4.9;9.7555077E7
delegado 98: ;4.9;9.6298238E7
delegado 99: ;4.9;1.27511727E8
delegado 100: ;13.5;9.7967358E7
delegado 101: ;13.5;9.7738178E7
delegado 102: ;13.5;9.783692E7
delegado 103: ;13.5;9.7789622E7
delegado 104: ;13.5;9.8306985E7
delegado 105: ;13.5;9.8434742E7
delegado 106: ;6.2;9.6990657E7
delegado 107: ;6.2;9.7302246E7
delegado 108: ;6.2;9.0170814E7
delegado 109: ;6.2;9.1283561E7
delegado 110: ;6.2;9.1899667E7
delegado 111: ;6.2;9.1393031E7
delegado 112: ;5.6;9.2064971E7
delegado 113: ;5.6;9.3673627E7
delegado 114: ;5.6;9.1808483E7
delegado 115: ;5.6;9.1994022E7
delegado 116: ;5.6;9.1980369E7
delegado 117: ;5.6;9.1536147E7
delegado 118: ;4.8;8.8383444E7
delegado 119: ;4.8;8.7722721E7
delegado 120: ;4.8;8.9434995E7
delegado 121: ;4.8;8.940525E7
delegado 122: ;4.8;8.8961517E7
delegado 123: ;4.8;1.05030525E8
delegado 124: ;5.2;8.9801929E7
delegado 125: ;5.2;8.925994E7
delegado 126: ;5.2;9.0081579E7
delegado 127: ;5.2;8.9323086E7
delegado 128: ;5.2;8.890666E7
delegado 129: ;5.2;1.02333502E8
delegado 130: ;6.0;1.04604345E8
delegado 131: ;6.0;1.02948391E8
delegado 132: ;6.0;1.03148558E8
delegado 133: ;6.0;1.02730669E8
delegado 134: ;6.0;8.7138796E7
delegado 135: ;5.5;1.04903988E8
delegado 136: ;5.5;1.02977891E8
delegado 137: ;5.5;1.02785526E8
delegado 138: ;5.5;1.02863301E8
delegado 139: ;5.5;9.2255386E7
delegado 140: ;5.5;9.1771179E7
delegado 141: ;4.0;9.2364368E7
delegado 142: ;4.0;9.2354373E7
delegado 143: ;4.0;9.227806E7
delegado 144: ;4.0;9.252699E7
delegado 145: ;4.0;9.2399721E7
delegado 146: ;5.6;9.239704E7
delegado 147: ;5.6;9.2539425E7
delegado 148: ;5.6;9.2706678E7
delegado 149: ;5.6;9.213982E7
delegado 150: ;5.6;9.4089322E7
delegado 151: ;5.6;9.3569033E7
delegado 152: ;9.1;9.2787379E7
delegado 153: ;9.1;9.2586724E7
delegado 154: ;9.1;9.2641337E7
delegado 155: ;9.1;9.2230273E7
delegado 156: ;9.1;9.3123104E7
delegado 157: ;5.1;9.3928895E7
delegado 158: ;5.1;9.2870273E7
delegado 159: ;5.1;9.2896118E7
delegado 160: ;5.1;9.271326E7
delegado 161: ;5.1;9.0999522E7
delegado 162: ;5.1;9.1380109E7
delegado 163: ;6.0;9.0418523E7
delegado 164: ;6.0;9.354587E7
delegado 165: ;6.0;9.9448746E7
delegado 166: ;6.0;1.02254996E8
delegado 167: ;6.0;9.3934747E7
delegado 168: ;4.9;9.6295069E7
delegado 169: ;4.9;1.01106652E8
delegado 170: ;4.9;1.02584139E8
delegado 171: ;4.9;8.7890461E7
delegado 172: ;4.9;1.02175758E8
delegado 173: ;4.9;1.0010557E8
delegado 174: ;4.8;1.02776261E8
delegado 175: ;4.8;1.010752E8
delegado 176: ;4.8;1.00129707E8
delegado 177: ;4.8;1.04220833E8
delegado 178: ;4.8;1.03440642E8
delegado 179: ;4.8;1.00023162E8
delegado 180: ;6.5;1.01903178E8
delegado 181: ;6.5;1.01042286E8
delegado 182: ;6.5;1.02293274E8
delegado 183: ;6.5;1.0366641E8
delegado 184: ;6.5;1.00681692E8
delegado 185: ;6.5;1.03532071E8
delegado 186: ;7.7;9.9495802E7
delegado 187: ;7.7;1.02425907E8
delegado 188: ;7.7;9.199134E7
delegado 189: ;7.7;1.00862843E8
delegado 190: ;7.7;9.9390475E7
delegado 191: ;7.7;1.0041667E8
delegado 192: ;4.4;9.4594252E7
delegado 193: ;4.4;1.0207482E8
delegado 194: ;4.4;1.00859673E8
delegado 195: ;4.4;1.02269868E8
delegado 196: ;4.4;1.00925746E8
delegado 197: ;4.4;1.00564663E8
delegado 198: ;4.8;9.9828602E7
delegado 199: ;4.8;1.00945981E8
