delegado;memoria;tiempo
delegado 78: ;5.6;9.8884327E7
delegado 79: ;5.6;9.8240425E7
delegado 80: ;5.2;1.02464428E8
delegado 81: ;5.2;1.03727118E8
delegado 82: ;5.2;9.8267489E7
delegado 83: ;5.2;9.850569E7
delegado 84: ;5.2;9.9370484E7
delegado 85: ;5.2;1.00731917E8
delegado 86: ;3.4;9.5868157E7
delegado 87: ;3.4;1.00793844E8
delegado 88: ;3.4;1.01396054E8
delegado 89: ;3.4;1.02268893E8
delegado 90: ;3.4;1.00800184E8
delegado 91: ;3.4;9.9775208E7
delegado 92: ;12.1;1.00254049E8
delegado 93: ;12.1;1.01061059E8
delegado 94: ;12.1;1.01618409E8
delegado 95: ;12.1;1.01753723E8
delegado 96: ;12.1;1.01853685E8
delegado 97: ;12.1;1.01295849E8
delegado 98: ;11.4;1.02407865E8
delegado 99: ;11.4;1.01168823E8
delegado 101: ;11.4;1.0140215E8
delegado 100: ;11.4;1.16818966E8
delegado 103: ;11.4;1.01065692E8
delegado 102: ;11.4;1.02007773E8
delegado 104: ;0.0;1.02133579E8
delegado 105: ;0.0;1.0000829E8
delegado 107: ;0.0;1.02005578E8
delegado 106: ;0.0;1.02907918E8
delegado 109: ;0.0;1.0080701E8
delegado 108: ;0.0;1.02914501E8
delegado 110: ;0.0;1.03212924E8
delegado 111: ;0.0;1.00161889E8
delegado 112: ;0.0;1.03262661E8
delegado 113: ;0.0;1.01819795E8
delegado 114: ;0.0;8.9787788E7
delegado 115: ;0.0;1.02264748E8
delegado 116: ;9.2;1.0169789E8
delegado 117: ;9.2;1.01138104E8
delegado 118: ;9.2;1.00231131E8
delegado 119: ;9.2;1.00346209E8
delegado 120: ;9.2;1.00869669E8
delegado 121: ;9.2;1.01035947E8
delegado 122: ;11.1;1.0307249E8
delegado 123: ;11.1;1.01532831E8
delegado 124: ;11.1;8.801773E7
delegado 125: ;11.1;1.01440915E8
delegado 126: ;11.1;1.01999239E8
delegado 127: ;11.1;1.02245731E8
delegado 128: ;7.2;1.02907674E8
delegado 129: ;7.2;1.00449098E8
delegado 130: ;7.2;1.03742479E8
delegado 131: ;7.2;1.01754698E8
delegado 132: ;7.2;9.9772282E7
delegado 133: ;7.2;1.00305493E8
delegado 134: ;4.9;1.00990842E8
delegado 135: ;4.9;1.02931811E8
delegado 136: ;4.9;9.9701576E7
delegado 137: ;4.9;9.8938696E7
delegado 138: ;4.9;1.00596846E8
delegado 139: ;4.9;1.01603292E8
delegado 140: ;5.8;1.001536E8
delegado 141: ;5.8;9.953603E7
delegado 142: ;5.8;9.9680609E7
delegado 143: ;5.8;9.9121797E7
delegado 144: ;5.8;9.9549683E7
delegado 145: ;5.8;1.02715552E8
delegado 146: ;4.5;9.8359649E7
delegado 147: ;4.5;9.8084875E7
delegado 148: ;4.5;1.03711271E8
delegado 149: ;4.5;9.6730756E7
delegado 150: ;4.5;9.7675031E7
delegado 151: ;4.5;9.8908221E7
delegado 152: ;6.2;9.7664547E7
delegado 153: ;6.2;1.00144336E8
delegado 154: ;6.2;9.9686217E7
delegado 155: ;6.2;1.00350598E8
delegado 156: ;6.2;1.01619383E8
delegado 157: ;6.2;9.9892724E7
delegado 158: ;5.5;9.2404597E7
delegado 159: ;5.5;9.0858844E7
delegado 160: ;5.5;9.3201855E7
delegado 161: ;5.5;9.3320102E7
delegado 162: ;5.5;9.2786404E7
delegado 163: ;5.5;9.2605984E7
delegado 164: ;5.7;9.02698E7
delegado 165: ;5.7;9.1061449E7
delegado 166: ;5.7;9.4727616E7
delegado 167: ;5.7;1.01240747E8
delegado 168: ;5.7;9.9949775E7
delegado 169: ;5.7;1.00813837E8
delegado 170: ;2.8;1.0131389E8
delegado 171: ;2.8;9.9799832E7
delegado 172: ;2.8;9.9480929E7
delegado 173: ;2.8;9.7740616E7
delegado 174: ;2.8;1.01904885E8
delegado 175: ;2.8;1.01036922E8
delegado 176: ;6.3;1.01073006E8
delegado 177: ;6.3;1.02771385E8
delegado 178: ;6.3;9.9296122E7
delegado 179: ;6.3;9.933952E7
delegado 180: ;6.3;9.9596007E7
delegado 181: ;6.3;9.9518232E7
delegado 182: ;4.8;1.00249417E8
delegado 183: ;4.8;9.9535055E7
delegado 184: ;4.8;1.00125562E8
delegado 185: ;4.8;9.8376228E7
delegado 186: ;4.8;9.9291489E7
delegado 187: ;4.8;1.02587796E8
delegado 188: ;2.8;1.01914149E8
delegado 189: ;2.8;1.01019369E8
delegado 190: ;2.8;1.00728016E8
delegado 191: ;2.8;1.01410683E8
delegado 192: ;2.8;9.9812267E7
delegado 193: ;2.8;1.02651674E8
delegado 194: ;3.1;9.8507154E7
delegado 195: ;3.1;9.6696623E7
delegado 196: ;3.1;1.01491627E8
delegado 197: ;3.1;9.8979657E7
delegado 198: ;3.1;1.01538683E8
delegado 199: ;3.1;1.00816275E8
