delegado;memoria;tiempo
delegado 160: ;3.3;9.6417216E7
delegado 161: ;4.8;9.8501301E7
delegado 162: ;4.8;9.765894E7
delegado 163: ;4.8;9.8400364E7
delegado 164: ;4.8;9.669004E7
delegado 165: ;4.8;9.8512761E7
delegado 166: ;4.8;9.8799481E7
delegado 167: ;6.3;9.9445821E7
delegado 168: ;6.3;9.9373409E7
delegado 169: ;6.3;9.7531183E7
delegado 170: ;6.3;9.7815222E7
delegado 171: ;6.3;9.2671325E7
delegado 172: ;6.3;9.2172003E7
delegado 173: ;2.0;9.2200528E7
delegado 174: ;2.0;9.2960728E7
delegado 175: ;2.0;9.2446289E7
delegado 176: ;2.0;9.1555652E7
delegado 177: ;2.0;9.1273564E7
delegado 178: ;2.0;9.2184924E7
delegado 179: ;4.4;9.0716215E7
delegado 180: ;4.4;9.0450706E7
delegado 181: ;4.4;8.9743658E7
delegado 182: ;4.4;1.06316621E8
delegado 183: ;4.4;1.04372727E8
delegado 184: ;4.4;1.043403E8
delegado 185: ;3.0;9.1118258E7
delegado 186: ;3.0;9.11402E7
delegado 187: ;3.0;9.0404626E7
delegado 188: ;3.0;9.0670136E7
delegado 189: ;3.0;8.842343E7
delegado 190: ;3.0;8.9609563E7
delegado 191: ;2.9;1.03839515E8
delegado 192: ;2.9;1.01882942E8
delegado 193: ;2.9;1.04093076E8
delegado 194: ;2.9;1.03801236E8
delegado 195: ;2.9;1.04259599E8
delegado 196: ;2.9;1.04199134E8
delegado 197: ;1.6;1.04197184E8
delegado 198: ;1.6;1.04102098E8
delegado 199: ;1.6;1.02222082E8
delegado 200: ;1.6;1.02592184E8
delegado 201: ;1.6;1.01564039E8
delegado 202: ;1.6;1.01725197E8
delegado 203: ;4.4;1.01031071E8
delegado 204: ;4.4;9.8860433E7
delegado 205: ;4.4;1.0305396E8
delegado 206: ;4.4;9.9622582E7
delegado 207: ;4.4;9.9387062E7
delegado 208: ;4.4;9.9368289E7
