delegado;memoria;tiempo
delegado 1: ;0.0;2.50584412E8
delegado 0: ;0.0;2.51654005E8
delegado 2: ;7.9;9.2947074E7
delegado 3: ;7.9;9.2065945E7
delegado 4: ;7.9;1.03730776E8
delegado 5: ;7.9;1.03478433E8
delegado 6: ;7.9;1.01599636E8
delegado 7: ;7.9;1.02403964E8
delegado 8: ;0.0;9.6636645E7
delegado 9: ;0.0;9.6526931E7
delegado 10: ;0.0;1.01480168E8
delegado 11: ;0.0;1.01356313E8
delegado 13: ;0.0;1.05607867E8
delegado 12: ;0.0;1.05629566E8
delegado 14: ;4.0;1.01906592E8
delegado 15: ;4.0;1.03073465E8
delegado 16: ;4.0;1.02599255E8
delegado 17: ;4.0;1.04676026E8
delegado 18: ;4.0;1.02099445E8
delegado 19: ;4.0;1.02514165E8
delegado 20: ;4.4;1.02667522E8
delegado 21: ;4.4;1.04229854E8
delegado 22: ;4.4;1.02558051E8
delegado 23: ;4.4;9.9919055E7
delegado 24: ;4.4;9.7020646E7
delegado 25: ;4.4;9.766601E7
delegado 26: ;4.3;9.9083032E7
delegado 27: ;4.3;9.9169585E7
delegado 28: ;4.3;9.9434605E7
delegado 29: ;4.3;9.886921E7
delegado 30: ;4.3;1.00189197E8
delegado 31: ;4.3;9.9536518E7
delegado 32: ;4.0;9.4834405E7
delegado 33: ;4.0;9.6997484E7
delegado 34: ;4.0;9.4172461E7
delegado 35: ;4.0;9.5120393E7
delegado 36: ;4.0;8.9304313E7
delegado 37: ;4.0;9.5738451E7
delegado 39: ;0.0;9.6758063E7
delegado 38: ;0.0;9.6586177E7
delegado 40: ;0.0;9.6502063E7
delegado 41: ;0.0;9.675343E7
delegado 42: ;0.0;9.5773072E7
delegado 43: ;0.0;9.4952408E7
delegado 45: ;1.9;8.9897015E7
delegado 44: ;1.9;1.04432216E8
delegado 47: ;1.9;1.05170959E8
delegado 46: ;1.9;1.04763797E8
delegado 48: ;1.9;9.071329E7
delegado 49: ;1.9;9.0820078E7
delegado 51: ;3.3;8.8769395E7
delegado 50: ;3.3;1.01930729E8
delegado 53: ;3.3;8.932967E7
delegado 52: ;3.3;1.06215684E8
delegado 54: ;3.3;1.03234623E8
delegado 55: ;3.3;1.03456002E8
delegado 56: ;5.6;1.01651323E8
delegado 57: ;5.6;1.02264748E8
delegado 58: ;5.6;1.04092832E8
delegado 59: ;5.6;1.04005793E8
delegado 60: ;5.6;1.01734463E8
delegado 61: ;5.6;1.01483582E8
delegado 62: ;4.0;1.03566204E8
delegado 63: ;4.0;1.04135013E8
delegado 64: ;4.0;1.00026331E8
delegado 65: ;4.0;1.00232351E8
delegado 66: ;4.0;9.8927969E7
delegado 67: ;4.0;9.9482392E7
