delegado;memoria;tiempo
delegado 1: ;0.0;2.26142492E8
delegado 0: ;0.0;2.26521372E8
delegado 3: ;0.0;1.00978652E8
delegado 2: ;0.0;1.00838705E8
delegado 5: ;11.0;1.02058729E8
delegado 4: ;11.0;1.02437609E8
delegado 6: ;11.0;1.00764343E8
delegado 7: ;11.0;1.01024976E8
delegado 8: ;5.1;9.8347458E7
delegado 9: ;5.1;9.7501682E7
delegado 10: ;5.1;9.8640273E7
delegado 11: ;5.1;9.8630033E7
delegado 12: ;5.1;9.9485562E7
delegado 13: ;5.1;1.00007314E8
delegado 15: ;0.0;1.01043262E8
delegado 14: ;0.0;1.02357152E8
delegado 16: ;0.0;9.6626405E7
delegado 17: ;0.0;9.7463892E7
delegado 18: ;0.0;9.8551039E7
delegado 19: ;0.0;9.8248471E7
delegado 20: ;2.9;9.6622261E7
delegado 21: ;2.9;9.7133286E7
delegado 22: ;2.9;9.8075366E7
delegado 23: ;2.9;9.7043807E7
delegado 24: ;2.9;9.885507E7
delegado 25: ;2.9;9.8573714E7
delegado 26: ;2.0;9.7481934E7
delegado 27: ;2.0;9.7642361E7
delegado 28: ;2.0;9.6831206E7
delegado 29: ;2.0;9.6964326E7
delegado 30: ;2.0;9.7043077E7
delegado 31: ;2.0;9.508821E7
delegado 32: ;3.4;9.4136133E7
delegado 33: ;3.4;9.5247662E7
delegado 34: ;3.4;9.767113E7
delegado 35: ;3.4;9.7644067E7
delegado 36: ;3.4;1.00227718E8
delegado 37: ;3.4;9.3604628E7
delegado 38: ;1.9;9.3129931E7
delegado 39: ;1.9;9.3708979E7
delegado 40: ;1.9;9.5431007E7
delegado 41: ;1.9;9.3265246E7
delegado 43: ;1.9;9.2779089E7
delegado 42: ;1.9;1.01170287E8
delegado 44: ;1.6;9.5924234E7
delegado 45: ;1.6;9.5011898E7
delegado 46: ;1.6;9.2962434E7
delegado 47: ;1.6;9.2649869E7
delegado 48: ;1.6;9.3142366E7
delegado 49: ;1.6;9.2862472E7
delegado 50: ;0.7;9.3227699E7
delegado 51: ;0.7;9.3215752E7
delegado 52: ;0.7;8.9740489E7
delegado 53: ;0.7;1.0535211E8
delegado 54: ;0.7;9.1610022E7
delegado 55: ;0.7;9.3518076E7
delegado 56: ;3.7;8.8477798E7
delegado 57: ;3.7;8.9202401E7
delegado 58: ;3.7;8.8640908E7
delegado 59: ;3.7;8.9447917E7
delegado 60: ;3.7;8.8779147E7
delegado 61: ;3.7;8.9534226E7
delegado 62: ;1.2;1.0373297E8
delegado 63: ;1.2;1.03442105E8
delegado 64: ;1.2;9.32828E7
delegado 65: ;1.2;9.1293313E7
delegado 66: ;1.2;1.01264885E8
delegado 67: ;1.2;1.0208311E8
delegado 68: ;5.8;1.03764421E8
delegado 69: ;5.8;1.04834746E8
delegado 70: ;5.8;1.03760277E8
delegado 71: ;5.8;1.03345557E8
delegado 72: ;5.8;1.004608E8
delegado 73: ;5.8;1.00753616E8
delegado 74: ;2.8;1.03347994E8
delegado 75: ;2.8;1.02085548E8
delegado 76: ;2.8;1.01756161E8
delegado 77: ;2.8;1.01476511E8
delegado 78: ;2.8;1.00324998E8
delegado 79: ;2.8;1.0080701E8
delegado 80: ;4.3;9.9706941E7
delegado 81: ;4.3;1.00310126E8
delegado 82: ;4.3;9.9394621E7
delegado 83: ;4.3;9.9695969E7
delegado 84: ;4.3;1.01014249E8
delegado 85: ;4.3;1.00278674E8
delegado 86: ;2.8;9.9111314E7
delegado 87: ;2.8;1.01041555E8
delegado 88: ;2.8;1.01088123E8
delegado 89: ;2.8;1.00899658E8
delegado 90: ;2.8;9.9474346E7
delegado 91: ;2.8;9.9082057E7
delegado 92: ;4.5;1.1339271E8
delegado 93: ;4.5;9.7624562E7
delegado 94: ;4.5;9.9376091E7
delegado 95: ;4.5;9.9442651E7
delegado 96: ;4.5;9.7481202E7
delegado 97: ;4.5;9.7774505E7
delegado 98: ;4.9;9.8639542E7
delegado 99: ;4.9;9.8760959E7
delegado 100: ;4.9;9.8384517E7
