delegado;memoria;tiempo
delegado 316: ;3.0;1.03803675E8
delegado 317: ;1.7;1.04529496E8
delegado 318: ;1.7;9.3180643E7
delegado 319: ;1.7;9.147105E7
delegado 320: ;1.7;9.2137869E7
delegado 321: ;1.7;9.3368621E7
delegado 322: ;2.6;9.3723851E7
delegado 323: ;2.6;9.1474707E7
delegado 324: ;2.6;9.3403973E7
delegado 325: ;2.6;9.1251865E7
delegado 326: ;2.6;9.2436537E7
delegado 327: ;1.0;9.1050722E7
delegado 328: ;1.0;9.3550991E7
delegado 329: ;1.0;9.1249183E7
delegado 330: ;1.0;9.2057413E7
delegado 331: ;1.0;9.3721901E7
delegado 332: ;1.0;9.1924048E7
delegado 333: ;3.3;9.4137596E7
delegado 334: ;3.3;9.3964248E7
delegado 335: ;3.3;9.3822107E7
delegado 336: ;3.3;9.1336711E7
delegado 337: ;3.3;9.3474434E7
delegado 338: ;3.3;9.3564887E7
delegado 339: ;2.3;8.932138E7
delegado 340: ;2.3;9.0095476E7
delegado 341: ;2.3;9.1427164E7
delegado 342: ;2.3;9.0554813E7
delegado 343: ;2.3;9.1698525E7
delegado 344: ;2.3;9.1837984E7
delegado 345: ;1.5;9.1890891E7
delegado 346: ;1.5;9.2450434E7
delegado 347: ;1.5;9.2262944E7
delegado 348: ;1.5;9.2019378E7
delegado 349: ;1.5;9.2195896E7
delegado 350: ;3.6;8.9175826E7
delegado 351: ;3.6;9.0833976E7
delegado 352: ;3.6;8.9026127E7
delegado 353: ;3.6;9.0792771E7
delegado 354: ;3.6;8.9175582E7
delegado 355: ;3.6;9.0587483E7
delegado 356: ;1.6;8.9300413E7
delegado 357: ;1.6;9.0957344E7
delegado 358: ;1.6;8.8479993E7
delegado 359: ;1.6;9.0171544E7
delegado 360: ;1.6;9.1470319E7
delegado 361: ;2.1;9.3212095E7
delegado 362: ;2.1;9.3716537E7
delegado 363: ;2.1;9.327646E7
delegado 364: ;2.1;9.356123E7
delegado 365: ;2.1;9.3189664E7
delegado 366: ;1.8;9.3713611E7
delegado 367: ;1.8;9.3464194E7
delegado 368: ;1.8;9.1521275E7
delegado 369: ;1.8;9.250456E7
delegado 370: ;1.8;8.9405738E7
delegado 371: ;1.8;9.0330753E7
delegado 372: ;2.0;9.1744604E7
delegado 373: ;2.0;9.1545656E7
delegado 374: ;2.0;1.0402676E8
delegado 375: ;2.0;9.1623187E7
delegado 376: ;2.0;9.1634403E7
delegado 377: ;2.0;9.166683E7
delegado 378: ;1.8;9.1090463E7
delegado 379: ;1.8;9.13923E7
delegado 380: ;1.8;8.809136E7
delegado 381: ;1.8;8.8258126E7
delegado 382: ;1.8;8.8609212E7
delegado 383: ;1.8;8.9994295E7
delegado 384: ;3.5;8.8138416E7
delegado 385: ;3.5;8.8163772E7
delegado 386: ;3.5;8.8042111E7
delegado 387: ;3.5;8.8244473E7
delegado 388: ;3.5;9.0339286E7
delegado 389: ;3.5;8.9948946E7
delegado 390: ;2.0;1.01836618E8
delegado 391: ;2.0;1.01997777E8
delegado 392: ;2.0;1.03967758E8
delegado 393: ;2.0;1.04244483E8
delegado 394: ;2.0;1.04165489E8
delegado 395: ;2.0;1.04172072E8
delegado 396: ;1.8;1.04274228E8
delegado 397: ;1.8;1.0413038E8
delegado 398: ;1.8;1.03908757E8
delegado 399: ;1.8;1.01871483E8
