delegado;memoria;tiempo
delegado 206: ;9.1;9.7620905E7
delegado 207: ;9.1;9.4146862E7
delegado 208: ;9.1;9.5344455E7
delegado 209: ;9.1;9.5439296E7
delegado 210: ;4.8;9.438677E7
delegado 211: ;4.8;9.4256575E7
delegado 212: ;4.8;9.4854641E7
delegado 213: ;4.8;9.5307639E7
delegado 214: ;4.8;9.3891348E7
delegado 215: ;4.8;9.3683135E7
delegado 216: ;4.8;9.4884873E7
delegado 217: ;4.8;9.5841095E7
delegado 218: ;4.8;9.5230108E7
delegado 219: ;4.8;9.3353748E7
delegado 220: ;4.8;9.2704727E7
delegado 221: ;4.8;9.2981451E7
delegado 222: ;3.1;9.2774701E7
delegado 223: ;3.1;9.279835E7
delegado 224: ;3.1;9.1689747E7
delegado 225: ;3.1;9.1899424E7
delegado 226: ;3.1;9.3015341E7
delegado 227: ;3.1;9.1676582E7
delegado 228: ;6.2;8.9702454E7
delegado 229: ;6.2;8.9817777E7
delegado 230: ;6.2;9.0175446E7
delegado 231: ;6.2;9.0196657E7
delegado 232: ;6.2;9.1067545E7
delegado 233: ;6.2;9.1886745E7
delegado 234: ;4.4;9.1484947E7
delegado 235: ;4.4;9.1950623E7
delegado 236: ;4.4;9.0015506E7
delegado 237: ;4.4;9.054628E7
delegado 238: ;4.4;8.9182896E7
delegado 239: ;4.4;8.9470104E7
delegado 240: ;8.3;8.8635787E7
delegado 241: ;8.3;8.9184115E7
delegado 242: ;8.3;8.9398668E7
delegado 243: ;8.3;8.894957E7
delegado 244: ;8.3;9.050337E7
delegado 245: ;8.3;8.9911888E7
delegado 246: ;4.8;9.0088162E7
delegado 247: ;4.8;8.980583E7
delegado 248: ;4.8;1.04213763E8
delegado 249: ;4.8;8.8818157E7
delegado 250: ;4.8;1.02637533E8
delegado 251: ;4.8;1.02669716E8
delegado 252: ;7.7;1.03184886E8
delegado 253: ;7.7;1.02565365E8
delegado 254: ;7.7;1.02436878E8
delegado 255: ;7.7;1.02551468E8
delegado 256: ;7.7;1.01440672E8
delegado 257: ;7.7;1.01853198E8
delegado 258: ;10.5;1.02067262E8
delegado 259: ;10.5;1.02363979E8
delegado 260: ;10.5;9.911619E7
delegado 261: ;10.5;9.9101074E7
delegado 262: ;10.5;1.01698378E8
delegado 263: ;10.5;1.01728366E8
delegado 264: ;2.3;1.00967681E8
delegado 265: ;2.3;1.00706805E8
delegado 266: ;2.3;1.00841387E8
delegado 267: ;2.3;1.01188572E8
delegado 268: ;2.3;9.8169721E7
delegado 269: ;2.3;9.9892236E7
delegado 270: ;3.0;1.01830279E8
delegado 271: ;3.0;9.9352929E7
delegado 272: ;3.0;9.8569081E7
delegado 273: ;3.0;9.9737661E7
delegado 275: ;3.0;9.9287588E7
delegado 274: ;3.0;9.9242239E7
delegado 276: ;5.7;9.9330986E7
delegado 277: ;5.7;9.9256136E7
delegado 278: ;5.7;9.6268493E7
delegado 279: ;5.7;9.6642253E7
delegado 280: ;5.7;9.8025873E7
delegado 281: ;5.7;9.9441676E7
delegado 282: ;2.1;9.1798242E7
delegado 283: ;2.1;9.2172003E7
delegado 284: ;2.1;9.3497596E7
delegado 285: ;2.1;9.3630472E7
delegado 286: ;2.1;9.3636568E7
delegado 287: ;2.1;9.3533436E7
delegado 288: ;1.7;9.4014229E7
delegado 289: ;1.7;9.3777977E7
delegado 290: ;1.7;9.2960483E7
delegado 291: ;1.7;9.3854778E7
delegado 292: ;1.7;9.2548201E7
delegado 293: ;1.7;9.2017671E7
delegado 294: ;2.1;9.0437784E7
delegado 295: ;2.1;9.002087E7
delegado 296: ;2.1;9.2040346E7
delegado 297: ;2.1;9.2703264E7
delegado 298: ;2.1;9.1795317E7
delegado 299: ;2.1;9.0378539E7
delegado 300: ;0.9;9.0666966E7
delegado 301: ;0.9;9.1316718E7
delegado 302: ;0.9;8.9548367E7
delegado 303: ;0.9;8.9968207E7
delegado 304: ;0.9;1.05042716E8
delegado 305: ;0.9;1.04799149E8
delegado 306: ;2.5;1.05621032E8
delegado 307: ;2.5;8.9824116E7
delegado 308: ;2.5;1.05305543E8
delegado 309: ;2.5;1.05354061E8
delegado 310: ;2.5;1.03634958E8
delegado 311: ;2.5;1.04423195E8
delegado 312: ;3.2;1.0122295E8
delegado 313: ;3.2;1.01437746E8
delegado 314: ;3.2;1.01246111E8
delegado 315: ;3.2;1.01136397E8
delegado 316: ;3.2;1.01366553E8
delegado 317: ;3.2;1.01564527E8
delegado 318: ;2.4;1.02951072E8
delegado 319: ;2.4;1.01075201E8
delegado 320: ;2.4;1.03217313E8
delegado 321: ;2.4;1.03264124E8
delegado 322: ;2.4;1.01614508E8
delegado 323: ;2.4;1.01974614E8
delegado 324: ;2.8;1.00973775E8
delegado 325: ;2.8;1.0109178E8
delegado 326: ;2.8;1.01115673E8
delegado 327: ;2.8;1.02471255E8
delegado 328: ;2.8;1.01537464E8
delegado 329: ;2.8;1.01586713E8
delegado 330: ;1.7;1.00942812E8
delegado 331: ;1.7;1.01581593E8
delegado 332: ;1.7;1.00106545E8
delegado 333: ;1.7;1.00252831E8
delegado 334: ;1.7;9.899331E7
delegado 335: ;1.7;9.9564069E7
delegado 336: ;0.0;9.9755459E7
delegado 337: ;0.0;9.9676465E7
delegado 339: ;0.0;9.9753021E7
delegado 338: ;0.0;9.9653059E7
delegado 340: ;0.0;9.8078536E7
delegado 341: ;0.0;9.8043671E7
delegado 342: ;3.8;9.7383678E7
delegado 343: ;3.8;9.5544378E7
delegado 344: ;3.8;9.4894625E7
delegado 345: ;3.8;9.5328363E7
delegado 347: ;3.8;9.5693834E7
delegado 346: ;3.8;9.5695784E7
delegado 348: ;0.0;9.5711388E7
delegado 349: ;0.0;9.5719921E7
delegado 351: ;0.0;9.5502443E7
delegado 350: ;0.0;9.5422717E7
delegado 353: ;0.0;9.7339061E7
delegado 352: ;0.0;9.7230078E7
delegado 354: ;0.0;9.3071661E7
delegado 355: ;0.0;9.3262076E7
delegado 357: ;0.0;9.266718E7
delegado 356: ;0.0;9.3262808E7
delegado 358: ;0.0;9.2822E7
delegado 359: ;0.0;9.3011927E7
delegado 360: ;0.9;9.2418738E7
delegado 361: ;0.9;9.0938813E7
delegado 362: ;0.9;9.346005E7
delegado 363: ;0.9;9.3328636E7
delegado 364: ;0.9;9.0031598E7
delegado 365: ;0.9;9.1486654E7
delegado 366: ;2.7;8.9119018E7
delegado 367: ;2.7;9.0668185E7
delegado 368: ;2.7;9.0766196E7
delegado 369: ;2.7;9.071329E7
delegado 370: ;2.7;9.0835926E7
delegado 371: ;2.7;9.0904436E7
delegado 372: ;3.4;9.0651361E7
delegado 373: ;3.4;9.0723286E7
delegado 374: ;3.4;9.14218E7
delegado 375: ;3.4;1.0469358E8
delegado 376: ;3.4;1.04677733E8
delegado 377: ;3.4;1.04658471E8
delegado 378: ;0.9;1.04758921E8
delegado 379: ;0.9;1.02596329E8
delegado 380: ;0.9;8.8890812E7
delegado 381: ;0.9;8.948522E7
delegado 382: ;0.9;1.04326159E8
delegado 383: ;0.9;1.0358644E8
delegado 384: ;6.2;1.03987751E8
delegado 385: ;6.2;1.0400945E8
delegado 386: ;6.2;1.00167254E8
delegado 387: ;6.2;1.01023757E8
delegado 388: ;6.2;1.00514682E8
delegado 389: ;6.2;1.00359131E8
delegado 390: ;8.0;1.00651215E8
delegado 391: ;8.0;1.00429593E8
delegado 392: ;8.0;1.00535162E8
delegado 393: ;8.0;1.01353144E8
delegado 394: ;8.0;1.01423361E8
delegado 395: ;8.0;1.00272823E8
delegado 396: ;5.8;9.1822379E7
delegado 397: ;5.8;9.322843E7
delegado 398: ;5.8;9.2209062E7
delegado 399: ;5.8;9.2215644E7
