delegado;memoria;tiempo
delegado 344: ;5.0;1.03480627E8
delegado 345: ;5.0;8.8595315E7
delegado 346: ;5.0;9.3608286E7
delegado 347: ;5.0;9.6676386E7
delegado 348: ;5.0;8.8918607E7
delegado 349: ;5.0;9.3637056E7
delegado 350: ;31.9;9.1901862E7
delegado 351: ;31.9;9.4087859E7
delegado 352: ;31.9;9.2635729E7
delegado 353: ;31.9;9.3811623E7
delegado 354: ;31.9;9.2302929E7
delegado 355: ;1.9;9.2754952E7
delegado 356: ;1.9;9.3024117E7
delegado 357: ;1.9;9.4361658E7
delegado 358: ;1.9;9.181409E7
delegado 359: ;1.9;9.1890402E7
delegado 360: ;1.9;9.2636948E7
delegado 361: ;2.4;9.2425078E7
delegado 362: ;2.4;9.3947669E7
delegado 363: ;2.4;9.2144209E7
delegado 364: ;2.4;9.4300705E7
delegado 365: ;2.4;9.2178586E7
delegado 366: ;2.4;9.3142365E7
delegado 367: ;1.7;9.3996919E7
delegado 368: ;1.7;9.0912482E7
delegado 369: ;1.7;9.0232984E7
delegado 370: ;1.7;8.9816314E7
delegado 371: ;1.7;9.0859088E7
delegado 372: ;1.7;9.1841884E7
delegado 373: ;4.1;9.023908E7
delegado 374: ;4.1;9.2405572E7
delegado 375: ;4.1;9.0821785E7
delegado 376: ;4.1;9.2699607E7
delegado 377: ;4.1;9.1393519E7
delegado 378: ;4.1;9.2627439E7
delegado 379: ;4.6;1.03986288E8
delegado 380: ;4.6;8.8998576E7
delegado 381: ;4.6;8.8277631E7
delegado 382: ;4.6;8.9195087E7
delegado 383: ;4.6;9.1055111E7
delegado 384: ;4.6;8.8940549E7
delegado 385: ;4.1;9.1195545E7
delegado 386: ;4.1;8.8623596E7
delegado 387: ;4.1;9.0240299E7
delegado 388: ;4.1;9.0209335E7
delegado 389: ;4.1;9.2178342E7
delegado 390: ;6.4;9.2954389E7
delegado 391: ;6.4;9.3203318E7
delegado 392: ;6.4;9.2940978E7
delegado 393: ;6.4;9.2783721E7
delegado 394: ;6.4;9.1593442E7
delegado 395: ;6.4;9.302558E7
delegado 396: ;5.9;9.386453E7
delegado 397: ;5.9;9.3212095E7
delegado 398: ;5.9;9.384917E7
delegado 399: ;5.9;9.3058495E7
