delegado;memoria;tiempo
delegado 0: ;0.0;2.45794771E8
delegado 1: ;0.0;2.45849872E8
delegado 2: ;11.4;1.02228908E8
delegado 3: ;11.4;1.02432733E8
delegado 4: ;11.4;1.02590234E8
delegado 5: ;11.4;1.0042496E8
delegado 6: ;11.4;1.00512488E8
delegado 7: ;11.4;1.01069593E8
delegado 8: ;2.8;1.02805274E8
delegado 9: ;2.8;1.03052009E8
delegado 10: ;2.8;1.0206141E8
delegado 11: ;2.8;1.02301564E8
delegado 12: ;2.8;1.04375652E8
delegado 13: ;2.8;1.02873784E8
delegado 14: ;5.0;9.4469178E7
delegado 15: ;5.0;9.4436019E7
delegado 16: ;5.0;9.5599236E7
delegado 17: ;5.0;9.6474025E7
delegado 18: ;5.0;9.467861E7
delegado 19: ;5.0;9.51989E7
delegado 20: ;5.0;9.4191723E7
delegado 21: ;5.0;9.4516476E7
delegado 22: ;5.0;9.818435E7
delegado 23: ;5.0;9.5052127E7
delegado 24: ;5.0;9.5848897E7
delegado 25: ;5.0;9.3213314E7
delegado 26: ;2.1;9.5600942E7
delegado 27: ;2.1;9.5977628E7
delegado 28: ;2.1;1.08538459E8
delegado 29: ;2.1;9.3049718E7
delegado 30: ;2.1;9.3035576E7
delegado 31: ;2.1;9.3048986E7
delegado 32: ;4.3;9.391768E7
delegado 33: ;4.3;9.419416E7
delegado 35: ;4.3;9.1080467E7
delegado 34: ;4.3;9.0823735E7
delegado 37: ;4.3;8.7767338E7
delegado 36: ;4.3;9.3300841E7
delegado 38: ;0.0;9.0518486E7
delegado 39: ;0.0;9.0466555E7
delegado 40: ;0.0;9.2057168E7
delegado 41: ;0.0;9.208033E7
delegado 42: ;0.0;9.141985E7
delegado 43: ;0.0;9.12899E7
delegado 44: ;4.1;8.8581905E7
delegado 45: ;4.1;8.8670652E7
delegado 46: ;4.1;9.1694624E7
delegado 47: ;4.1;9.1640985E7
delegado 48: ;4.1;8.8382469E7
delegado 49: ;4.1;8.8672359E7
delegado 50: ;6.0;9.1149708E7
delegado 51: ;6.0;9.044388E7
delegado 52: ;6.0;9.1117283E7
delegado 53: ;6.0;8.9417685E7
delegado 54: ;6.0;1.07879928E8
delegado 55: ;6.0;9.5117224E7
delegado 56: ;2.6;9.7226665E7
delegado 57: ;2.6;9.7250558E7
delegado 58: ;2.6;1.10355572E8
delegado 59: ;2.6;9.4521109E7
delegado 60: ;2.6;9.6577888E7
delegado 61: ;2.6;9.7361248E7
delegado 62: ;6.3;9.8804114E7
delegado 63: ;6.3;9.7360272E7
delegado 64: ;6.3;9.4041535E7
