delegado;memoria;tiempo
delegado 0: ;0.0;2.40104984E8
delegado 1: ;0.0;2.40166668E8
delegado 2: ;10.6;1.03775636E8
delegado 3: ;10.6;1.00245761E8
delegado 5: ;10.6;9.9706453E7
delegado 4: ;10.6;9.9678658E7
delegado 6: ;10.6;9.9563093E7
delegado 7: ;10.6;9.8910902E7
delegado 8: ;5.6;1.0062269E8
delegado 9: ;5.6;1.0083578E8
delegado 10: ;5.6;9.9830309E7
delegado 11: ;5.6;1.01231726E8
delegado 12: ;5.6;9.8506422E7
delegado 13: ;5.6;1.01380938E8
delegado 14: ;4.8;9.7467062E7
delegado 15: ;4.8;9.9947825E7
delegado 16: ;4.8;9.7711602E7
delegado 17: ;4.8;9.7610178E7
delegado 18: ;4.8;9.8014902E7
delegado 19: ;4.8;1.0036035E8
delegado 20: ;6.3;9.9514331E7
delegado 21: ;6.3;9.7670886E7
delegado 22: ;6.3;1.00730697E8
delegado 23: ;6.3;1.0080189E8
delegado 25: ;6.3;1.0198071E8
delegado 24: ;6.3;1.01811018E8
delegado 26: ;3.3;9.8676845E7
delegado 27: ;3.3;9.5309102E7
delegado 28: ;3.3;9.6559602E7
delegado 29: ;3.3;1.0129341E8
delegado 30: ;3.3;9.6230215E7
delegado 31: ;3.3;9.8136563E7
delegado 32: ;0.0;9.840963E7
delegado 33: ;0.0;9.8721462E7
delegado 34: ;0.0;9.6321155E7
delegado 35: ;0.0;9.6726612E7
delegado 36: ;0.0;9.3205999E7
delegado 37: ;0.0;9.3638274E7
delegado 38: ;7.2;9.335448E7
delegado 39: ;7.2;9.3453223E7
delegado 40: ;7.2;9.3959616E7
delegado 41: ;7.2;9.3858678E7
delegado 42: ;7.2;9.6401126E7
delegado 43: ;7.2;9.6808288E7
delegado 44: ;2.8;9.5264485E7
delegado 45: ;2.8;9.7098665E7
delegado 46: ;2.8;9.453013E7
delegado 47: ;2.8;9.4338008E7
delegado 48: ;2.8;9.1813359E7
delegado 49: ;2.8;9.1779713E7
delegado 51: ;7.0;9.2564049E7
delegado 50: ;7.0;9.2316582E7
delegado 53: ;7.0;9.2399233E7
delegado 52: ;7.0;9.2376559E7
delegado 54: ;7.0;9.4039341E7
delegado 55: ;7.0;9.4032515E7
delegado 56: ;5.8;9.0261023E7
delegado 57: ;5.8;9.0363911E7
delegado 58: ;5.8;9.0697198E7
delegado 59: ;5.8;9.0860551E7
delegado 60: ;5.8;9.319576E7
delegado 61: ;5.8;9.087396E7
delegado 62: ;3.7;9.3805772E7
delegado 63: ;3.7;9.355416E7
delegado 65: ;3.7;9.1752163E7
delegado 64: ;3.7;9.178459E7
delegado 67: ;3.7;9.1854075E7
delegado 66: ;3.7;9.1690235E7
delegado 69: ;4.7;9.2735203E7
delegado 68: ;4.7;9.2047172E7
delegado 70: ;4.7;9.0081823E7
delegado 71: ;4.7;9.0040862E7
delegado 72: ;4.7;9.1526395E7
delegado 73: ;4.7;9.1294044E7
delegado 74: ;0.0;9.1022197E7
delegado 75: ;0.0;9.0982699E7
delegado 76: ;0.0;8.9661983E7
delegado 77: ;0.0;8.9506919E7
delegado 78: ;0.0;8.8058446E7
delegado 79: ;0.0;8.8589463E7
delegado 80: ;2.3;1.03624718E8
delegado 81: ;2.3;8.8558743E7
delegado 82: ;2.3;9.0893953E7
delegado 83: ;2.3;9.0873472E7
delegado 84: ;2.3;1.05743668E8
delegado 85: ;2.3;9.0080848E7
delegado 86: ;2.6;8.8377105E7
delegado 87: ;2.6;8.864749E7
delegado 88: ;2.6;1.04747462E8
delegado 89: ;2.6;1.04982982E8
delegado 90: ;2.6;1.01956572E8
delegado 91: ;2.6;1.03099796E8
delegado 92: ;0.0;1.01823453E8
delegado 93: ;0.0;1.0180029E8
delegado 94: ;0.0;1.05175348E8
delegado 95: ;0.0;1.04722593E8
delegado 96: ;0.0;1.0333556E8
delegado 97: ;0.0;1.01375331E8
delegado 98: ;4.2;1.00243322E8
delegado 99: ;4.2;1.00623665E8
delegado 100: ;4.2;1.02722866E8
delegado 101: ;4.2;1.02287179E8
delegado 102: ;4.2;1.01967301E8
delegado 103: ;4.2;1.00123612E8
delegado 104: ;7.2;1.00509562E8
delegado 105: ;7.2;1.00586118E8
delegado 106: ;7.2;9.8330391E7
delegado 107: ;7.2;9.8850925E7
delegado 108: ;7.2;1.00137752E8
delegado 109: ;7.2;9.8482041E7
delegado 110: ;0.0;9.8384029E7
delegado 111: ;0.0;9.8402071E7
delegado 113: ;0.0;9.9657448E7
delegado 112: ;0.0;9.9821044E7
delegado 115: ;0.0;1.01604512E8
delegado 114: ;0.0;1.01669365E8
delegado 116: ;0.0;1.01532343E8
delegado 117: ;0.0;1.01182233E8
delegado 118: ;0.0;1.01135177E8
delegado 119: ;0.0;1.0105911E8
delegado 121: ;0.0;9.6795853E7
delegado 120: ;0.0;9.7037469E7
delegado 122: ;5.5;9.9407054E7
delegado 123: ;5.5;9.9167146E7
delegado 124: ;5.5;9.6681995E7
delegado 125: ;5.5;9.6459639E7
delegado 126: ;5.5;9.9260281E7
delegado 127: ;5.5;9.7657232E7
delegado 128: ;9.7;9.8115839E7
delegado 129: ;9.7;9.7428295E7
delegado 130: ;9.7;9.468373E7
delegado 131: ;9.7;9.4358244E7
delegado 132: ;9.7;1.0331825E8
delegado 133: ;9.7;1.04052117E8
delegado 134: ;5.8;1.00033402E8
delegado 135: ;5.8;9.6095389E7
delegado 136: ;5.8;9.8401584E7
delegado 137: ;5.8;1.01409707E8
delegado 138: ;5.8;1.02743834E8
delegado 139: ;5.8;1.04510478E8
delegado 140: ;25.3;9.3779684E7
delegado 141: ;25.3;1.01040336E8
delegado 142: ;25.3;1.02753587E8
delegado 143: ;25.3;1.03289967E8
delegado 144: ;25.3;9.9228586E7
delegado 145: ;25.3;9.7775236E7
delegado 146: ;6.3;9.8209462E7
delegado 147: ;6.3;9.9468495E7
delegado 148: ;6.3;9.5611182E7
delegado 149: ;6.3;9.587986E7
delegado 150: ;6.3;9.1824087E7
delegado 151: ;6.3;9.1951111E7
delegado 152: ;5.4;9.1153854E7
delegado 153: ;5.4;1.08806162E8
delegado 154: ;5.4;9.1813115E7
delegado 155: ;5.4;9.1819698E7
delegado 156: ;5.4;9.1614654E7
delegado 157: ;5.4;9.1859196E7
delegado 158: ;3.7;9.4195867E7
delegado 159: ;3.7;9.4157589E7
delegado 160: ;3.7;9.3416895E7
delegado 161: ;3.7;9.175899E7
delegado 162: ;3.7;8.9203132E7
delegado 163: ;3.7;8.9434264E7
delegado 164: ;3.1;9.1906006E7
delegado 165: ;3.1;9.1262836E7
delegado 166: ;3.1;9.3775295E7
delegado 167: ;3.1;8.9189723E7
delegado 168: ;3.1;9.2044734E7
delegado 169: ;3.1;9.1561016E7
delegado 170: ;1.3;9.2214913E7
delegado 171: ;1.3;9.6365529E7
delegado 172: ;1.3;9.1242356E7
delegado 173: ;1.3;9.1491773E7
delegado 174: ;1.3;9.0480451E7
delegado 175: ;1.3;9.2025717E7
delegado 176: ;0.9;9.3564644E7
delegado 177: ;0.9;8.6532685E7
delegado 178: ;0.9;9.7364905E7
delegado 179: ;0.9;9.5546085E7
delegado 180: ;0.9;9.630604E7
delegado 181: ;0.9;9.4297291E7
delegado 182: ;8.7;9.4778085E7
delegado 183: ;8.7;9.1419606E7
delegado 184: ;8.7;9.51989E7
delegado 185: ;8.7;9.6056866E7
delegado 186: ;8.7;9.6453545E7
delegado 187: ;8.7;9.6049552E7
delegado 188: ;7.4;9.4308507E7
delegado 189: ;7.4;9.6847053E7
delegado 190: ;7.4;9.4320453E7
delegado 191: ;7.4;9.6039799E7
delegado 192: ;7.4;9.5474893E7
delegado 193: ;7.4;9.3482968E7
delegado 194: ;2.3;9.3183569E7
delegado 195: ;2.3;9.3211364E7
delegado 196: ;2.3;9.3075805E7
delegado 197: ;2.3;9.2992178E7
delegado 198: ;2.3;9.3658023E7
delegado 199: ;2.3;9.3763592E7
delegado 200: ;9.4;9.4593521E7
delegado 201: ;9.4;9.4006671E7
delegado 202: ;9.4;9.3719706E7
delegado 203: ;9.4;9.3371058E7
delegado 204: ;9.4;9.2097153E7
delegado 205: ;9.4;9.219809E7
delegado 206: ;11.0;9.1552726E7
delegado 207: ;11.0;9.179556E7
delegado 208: ;11.0;9.1937702E7
delegado 209: ;11.0;9.2389481E7
delegado 210: ;11.0;9.4112484E7
delegado 211: ;11.0;9.3425428E7
delegado 212: ;4.5;9.4312895E7
delegado 213: ;4.5;9.4816119E7
delegado 214: ;4.5;9.1717054E7
delegado 215: ;4.5;9.1154585E7
delegado 216: ;4.5;9.2142258E7
delegado 217: ;4.5;9.2672544E7
delegado 218: ;6.9;9.2055462E7
delegado 219: ;6.9;9.3937429E7
delegado 220: ;6.9;9.4438945E7
delegado 221: ;6.9;9.2428247E7
delegado 222: ;6.9;9.4225124E7
delegado 223: ;6.9;9.2513093E7
delegado 224: ;2.4;9.5037254E7
delegado 225: ;2.4;9.0031841E7
delegado 226: ;2.4;9.0738402E7
delegado 227: ;2.4;9.0831537E7
delegado 228: ;2.4;9.0439736E7
delegado 229: ;2.4;1.06047943E8
delegado 230: ;33.2;9.3177961E7
delegado 231: ;33.2;9.3543433E7
delegado 232: ;33.2;9.1227484E7
delegado 233: ;33.2;9.2986571E7
delegado 234: ;33.2;9.306142E7
delegado 235: ;1.2;9.4702016E7
delegado 236: ;1.2;9.2920743E7
delegado 237: ;1.2;9.291611E7
delegado 238: ;1.2;9.4426999E7
delegado 239: ;1.2;9.2313656E7
delegado 240: ;1.9;9.4666663E7
delegado 241: ;1.9;9.4631311E7
delegado 242: ;1.9;9.5087723E7
delegado 243: ;1.9;9.4015691E7
delegado 244: ;1.9;9.4613757E7
delegado 245: ;1.9;9.2874419E7
delegado 246: ;5.8;8.9959187E7
delegado 247: ;5.8;9.0115713E7
delegado 248: ;5.8;9.2737885E7
delegado 249: ;5.8;9.2213206E7
delegado 250: ;5.8;9.1912833E7
delegado 251: ;5.8;9.0955637E7
delegado 252: ;1.9;9.2738861E7
delegado 253: ;1.9;9.009962E7
delegado 254: ;1.9;9.1830669E7
delegado 255: ;1.9;9.3441032E7
delegado 256: ;1.9;9.2349008E7
delegado 257: ;2.5;8.9697091E7
delegado 258: ;2.5;9.11658E7
delegado 259: ;2.5;8.9536664E7
delegado 260: ;2.5;9.0791553E7
delegado 261: ;2.5;9.186529E7
delegado 262: ;2.5;9.1176772E7
delegado 263: ;1.4;9.1586616E7
delegado 264: ;1.4;8.9472542E7
delegado 265: ;1.4;9.1370601E7
delegado 266: ;1.4;8.9516428E7
delegado 267: ;1.4;1.03117106E8
delegado 268: ;1.4;1.04585329E8
delegado 269: ;2.2;1.03071026E8
delegado 270: ;2.2;1.05326998E8
delegado 271: ;2.2;8.9394036E7
delegado 272: ;2.2;1.06102312E8
delegado 273: ;2.2;1.0575781E8
delegado 274: ;2.3;9.0606257E7
delegado 275: ;2.3;1.05814861E8
delegado 276: ;2.3;9.0319781E7
delegado 277: ;2.3;1.00635124E8
delegado 278: ;2.3;1.03100527E8
delegado 279: ;2.7;1.01082271E8
delegado 280: ;2.7;1.03267293E8
delegado 281: ;2.7;1.01340222E8
delegado 282: ;2.7;1.02729937E8
delegado 283: ;2.7;1.02909624E8
delegado 284: ;4.5;1.01642546E8
delegado 285: ;4.5;1.04460986E8
delegado 286: ;4.5;1.03009587E8
delegado 287: ;4.5;9.8325759E7
delegado 288: ;4.5;9.8541287E7
delegado 289: ;4.5;9.8634422E7
delegado 290: ;3.2;9.8995991E7
delegado 291: ;3.2;9.8056837E7
delegado 292: ;3.2;1.00853334E8
delegado 293: ;3.2;1.01034485E8
delegado 294: ;3.2;1.00886735E8
delegado 295: ;6.5;9.9288076E7
delegado 296: ;6.5;1.01103726E8
delegado 297: ;6.5;9.8772662E7
delegado 298: ;6.5;9.2044734E7
delegado 299: ;6.5;9.4438945E7
